Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
transcription from RNA polymerase II promoter (GO:0006366),0.5993205298503806,0.9561191284155386,0.849,1.0,486,109,ZNF148;GTF2E1;SP1;TAF6;ICE2;TAF2;DHX38;TAF8;CHTOP;BATF3;NFATC4;FIP1L1;SRSF4;NR1D2;INTS11;NOTCH2;GTF2H5;TAF12;PIR;ERCC2;TAF10;SRRM1;AFF4;HAND1;E2F2;SOHLH2;TCFL5;ARRB2;RPRD1A;TAF1C;YAP1;PBX4;NELFB;GTF2H4;ARID4A;MBD1;NR1H2;YBX2;SNAPC1;ERCC6;MEIS2;GATA6;NR2C2;CBFB;ELP4;HNF4A;RXRA;NELFA;PAX2;IRF3;THRA;IRF7;SYMPK;SOX17;INTS3;RXRG;POLDIP3;RELA;MED12;SNAPC5;GTF2A2;DVL1;MLLT3;MED25;SNAPC3;NOTCH3;ZFHX3;INTS8;TAF9B;PKNOX1;DTX1;NFATC1;NELFE;KLF5;SOX5;RPAP1;TEAD2;POLR2F;THOC7;NR4A1;USF2;GTF2E2;CDK8;ZNF516;NFE2L2;MED17;ARNT;HSF2;GATA4;ZBTB7B;ETS1;BMPR2;DVL2;NR1H3;KLF11;IWS1;RORA;ESRRG;MAF;CPSF1;NR6A1;MAML3;SALL4;HOXD13;NR0B1;PPARA;GATA3;RARB;PAX6,ZNF148;GTF2E1;SP1;TAF6;ICE2;TAF2;DHX38;TAF8;CHTOP;BATF3;NFATC4;FIP1L1;SRSF4;NR1D2;INTS11;NOTCH2;GTF2H5;TAF12;PIR;ERCC2;TAF10;SRRM1;AFF4;HAND1;E2F2;SOHLH2;TCFL5;ARRB2;RPRD1A;TAF1C
regulation of myeloid cell differentiation (GO:0045637),0.6003939962349821,0.8946919539295322,0.852,1.0,66,18,KMT2C;PTK2B;DPY30;KMT2E;MEIS2;CBFB;AGO4;MOV10;PRKCQ;TNRC6C;NFE2;HDAC1;ITGA2B;MEIS1;FES;CDK6;L3MBTL1;ASH2L,KMT2C;PTK2B;DPY30;KMT2E
negative regulation of protein kinase activity (GO:0006469),0.5943038212868648,0.916703623170474,0.853,1.0,110,34,LRRC3;PYCARD;DEPTOR;PPP1R1C;NF1;LRRTM1;CHAD;HSPB1;SH3BP5L;LRRC4B;DAB2IP;H2AFY;DBNDD2;AKT1;RTN4R;DUSP10;LRP5;TESK1;PREX2;LRP6;PREX1;CDK5RAP3;LRRTM4;DVL1;CDKN1B;FLRT3;TRIB1;PPM1F;MVP;RTN4RL1;SRCIN1;SH3BP5;CDKN1C;EPHB2,LRRC3;PYCARD;DEPTOR;PPP1R1C;NF1;LRRTM1;CHAD
positive regulation of vasculature development (GO:1904018),0.599058943053967,0.9148561947898792,0.853,1.0,105,28,SP1;HMOX1;NOS3;CD34;PTGIS;CD40;HSPB1;STIM1;PLCG1;GATA6;HIF1AN;GAB1;PAK4;AGGF1;HIPK2;HMGA2;GATA4;VEGFB;ETS1;PRKD2;ISL1;JUP;CNTN1;TMEM100;CTSH;KIT;SEMA5A;VEGFA,SP1;HMOX1;NOS3;CD34;PTGIS;CD40
glutathione metabolic process (GO:0006749),0.5974191065515786,0.8886761293551529,0.856,1.0,50,17,ALDH5A1;HAGH;CNDP2;GSTA2;OPLAH;GSS;GSTM1;GSTM3;GSTZ1;GSTA4;GGT1;MGST2;GSTM2;GSTM4;GSTK1;GSTO2;GSTA1,ALDH5A1;HAGH;CNDP2;GSTA2;OPLAH;GSS;GSTM1
steroid metabolic process (GO:0008202),0.6020900105285372,0.8991751165835525,0.856,1.0,100,18,CYP7B1;AMACR;AKR1C1;HSD17B14;AKR1C2;CYP26A1;CYP11A1;CYP39A1;SULT2B1;CYP2C8;CYP2R1;SCP2;PIAS4;TSPO;HSD17B4;WWOX;CYP27A1;NR0B1,CYP7B1;AMACR;AKR1C1;HSD17B14;AKR1C2;CYP26A1;CYP11A1
cellular response to hormone stimulus (GO:0032870),0.5988016685939277,0.8924700352709987,0.864,1.0,81,17,AKR1C1;ATP1A1;AKR1C2;CYP11A1;NCOA1;ADRA2A;NCOA2;SIK2;SLIT3;NSMF;NCOA3;CTSB;RDX;SRC;CACNA1H;OXTR;CTSH,AKR1C1;ATP1A1;AKR1C2;CYP11A1;NCOA1;ADRA2A;NCOA2
cellular response to lipopolysaccharide (GO:0071222),0.5920200756860469,0.8736271830741603,0.868,1.0,92,15,PYCARD;TRAF6;TNFSF4;SHPK;NR1H2;TNFAIP3;DAB2IP;CD80;ZFP36;IRAK1;TICAM1;CCL2;NR1H3;PDCD4;NLRP7,PYCARD;TRAF6;TNFSF4;SHPK;NR1H2;TNFAIP3;DAB2IP
regulation of epithelial cell proliferation (GO:0050678),0.5980675849326644,0.901353235761181,0.868,1.0,73,22,TBX1;LAMB1;EREG;PEX2;TINF2;DAB2IP;PAX2;DUSP10;HPN;ZFP36;FGFR2;NR4A1;SFRP1;BAD;CDKN1C;MARVELD3;CDK6;MAGED1;MTSS1;BMP5;MCC;VEGFA,TBX1;LAMB1;EREG
cellular response to decreased oxygen levels (GO:0036294),0.5986508818860728,0.8926420659594799,0.869,1.0,65,18,HMOX1;MDM4;PTGIS;STUB1;TBL2;PICK1;GATA6;BNIP3;HIPK2;SFRP1;FMN2;SIRT2;NPEPPS;BAD;ADAM8;RORA;BMP7;VEGFA,HMOX1;MDM4;PTGIS;STUB1;TBL2;PICK1
positive regulation of angiogenesis (GO:0045766),0.5974784746793109,0.9103173051003279,0.87,1.0,104,27,SP1;HMOX1;NOS3;CD34;PTGIS;CD40;HSPB1;STIM1;PLCG1;ITGA5;GATA6;GAB1;PAK4;AGGF1;HIPK2;HMGA2;GATA4;VEGFB;ETS1;PRKD2;ISL1;JUP;CNTN1;DLL1;CTSH;SEMA5A;VEGFA,SP1;HMOX1;NOS3;CD34;PTGIS;CD40
positive regulation of cell-substrate adhesion (GO:0010811),0.5900590558660711,0.8844355810306775,0.87,1.0,53,17,NPNT;PTK2B;CIB1;NRP1;CDC42;CCL28;MYADM;ARL2;UTRN;CARMIL1;PPM1F;SFRP1;NCOA3;S100A10;JUP;CDK6;APOA1,NPNT;PTK2B;CIB1;NRP1
cellular response to organic substance (GO:0071310),0.596914228819845,0.9189029272730304,0.871,1.0,134,37,HTRA2;CXCR4;NDOR1;DCPS;MAPK4;EMD;PTPN18;CIB1;NCOA1;PLK5;ADRA2A;NCOA2;PTPN23;SIK2;MLXIPL;SMAD3;SLIT3;HDAC6;TIPARP;IL18R1;SFRP1;NCOA3;MAPK10;MAPK12;CCL2;CPNE3;PTPN6;MAPK3;CACNA1H;MAPK13;IGFBP5;SIGIRR;OXTR;PPARA;FOXH1;DPYSL3;PTPN5,HTRA2;CXCR4;NDOR1;DCPS;MAPK4;EMD;PTPN18;CIB1;NCOA1;PLK5;ADRA2A;NCOA2
negative regulation of epithelial cell proliferation (GO:0050680),0.5958789445654085,0.8938665909123713,0.876,1.0,67,22,NFIB;EREG;NF1;PEX2;SYNJ2BP;TINF2;DAB2IP;DUSP10;HPN;SFRP1;CASK;PTPRM;VASH1;CDKN1C;MARVELD3;CDK6;MAGED1;STAT1;MTSS1;APOE;GATA3;MCC,NFIB;EREG;NF1;PEX2;SYNJ2BP;TINF2;DAB2IP
regulation of protein binding (GO:0043393),0.5931372242221818,0.9135538386825479,0.876,1.0,112,33,PEX14;HSF1;HFE;NRG1;IFIT1;GAS8;BAK1;DAB2IP;AKT1;MEN1;STK3;HIP1R;AIDA;PRKCD;BMP2;DVL1;MITD1;RIPK2;HDAC5;PRKN;HIPK2;PSEN1;PRKACA;AMFR;EPB41;CTNNBIP1;GOLGA2;CTSZ;AES;DNAJB2;RALB;TCF7L2;FLOT1,PEX14;HSF1;HFE;NRG1;IFIT1;GAS8
regulation of programmed cell death (GO:0043067),0.5941892978875583,0.9359211834957641,0.878,1.0,269,65,BCL3;VCP;MAP2K7;RAF1;STRADB;LEFTY1;GAS1;DCPS;TAOK3;TP53INP1;ANP32C;PTGIS;CD40;PAK1;MAP4K1;MINK1;FBXO10;RTKN;IFT57;PLK5;LTBR;BNIP3;PAK3;ANP32A;AKT1;JAK3;SGK2;MAP2K4;PAX2;STK3;DIP2A;ABL2;MAP2K1;PIDD1;PRDX2;MAP2K2;MADD;BIRC2;BMP2;SLK;NME4;PAK4;PRKN;PPP1R13B;TAOK2;CTSB;TRADD;PAK6;TP73;BCL2L14;CASP10;MAP4K2;MARK4;NME3;TNFRSF25;MAP2K6;HS1BP3;ACTN3;TMEM219;GDF11;BMP7;MAGED1;STAT1;CFLAR;BMP5,BCL3;VCP;MAP2K7;RAF1;STRADB;LEFTY1;GAS1;DCPS;TAOK3;TP53INP1;ANP32C;PTGIS;CD40;PAK1;MAP4K1;MINK1
peptide metabolic process (GO:0006518),0.5930260222712909,0.9135874124450992,0.88,1.0,105,34,BGLAP;ANPEP;ALDH5A1;SPPL2B;FURIN;APEH;GSTA2;LNPEP;IMMP2L;OPLAH;TPP1;GSTM1;AEBP1;GSTM3;GSTZ1;DNPEP;ACE;PROS1;GSTA4;PSEN1;GSTM2;GSTM4;LTA4H;NPEPPS;GSTK1;GSTO2;ADAMTS13;GSTA1;F7;CPE;RNPEPL1;BACE1;GAS6;F10,BGLAP;ANPEP;ALDH5A1;SPPL2B;FURIN;APEH;GSTA2;LNPEP;IMMP2L;OPLAH;TPP1;GSTM1
regulation of Notch signaling pathway (GO:0008593),0.5882355523837813,0.8968366281854019,0.881,1.0,71,23,TSPAN17;PRKCI;MMP14;LLGL1;EGF;EPN2;SYNJ2BP;HIF1AN;TSPAN5;TSPAN14;NOTCH3;DTX1;GALNT11;MFNG;DLK1;ARRDC1;RFNG;JAG2;MAML3;EGFL7;LLGL2;ELF3;DLL1,TSPAN17;PRKCI;MMP14;LLGL1;EGF;EPN2;SYNJ2BP
ephrin receptor signaling pathway (GO:0048013),0.5901902046684965,0.9025769785412742,0.882,1.0,83,26,ARPC1B;DNM1;RASA1;ARPC2;PSENEN;PAK1;EFNA3;AP2A2;EPHB3;EPHA8;APH1A;PAK3;CDC42;KALRN;EFNA2;SDCBP;ACTR2;EFNB3;PSEN1;SRC;APH1B;EPHA4;GRIN2B;EFNA5;EPHB6;EPHB2,ARPC1B;DNM1;RASA1;ARPC2;PSENEN;PAK1;EFNA3
regulation of axonogenesis (GO:0050770),0.5873036391284425,0.8860837371765315,0.882,1.0,56,21,AMIGO1;ERCC2;PAK1;ZSWIM8;EPHB3;PLXNA2;PAK3;RTN4R;CDH2;PLXNA1;PLXNA4;EFNB3;EPHA4;SSH3;RUFY3;GDI1;PLXNA3;ZSWIM5;KIF13B;NRCAM;APOE,AMIGO1;ERCC2;PAK1;ZSWIM8
negative regulation of signal transduction (GO:0009968),0.5949568538201155,0.9425504088263024,0.884,1.0,284,84,ZNF653;SHISA2;RAF1;SOSTDC1;ERBB4;LRRC14;KIF7;INSR;DDIT4;BRAF;NRG1;PLIN5;EREG;PTCH2;MMP14;SUFU;HHEX;BTRC;CYP26A1;PTPN18;CARD8;SOCS3;MEGF8;EGF;RNF43;EPN2;EPHB3;TLE1;TNFAIP3;DAB2IP;EPHA8;HIF1AN;PDGFRA;FGFR3;FGFR2;PRKCD;MED12;PRKCQ;SULF2;BMP2;CBY1;NOTCH3;NFATC1;ASXL1;TRIB1;SMPD1;NDRG4;CRHBP;LGR4;SFRP1;FGFR4;NRG4;GRB10;DLK1;KIF26A;ARRDC1;MST1R;FSTL3;CTNNBIP1;EPHA4;NRG2;MERTK;KANK1;PRKCZ;GPC1;ROR2;TMBIM1;NKD2;NXN;WWOX;EGFL7;EPHB6;IGFBP5;EPHB2;TYRO3;NOTUM;SIGIRR;NR0B1;SLC9A3R1;ADAMTS12;GATA3;FRZB;BMP5;KIT,ZNF653;SHISA2;RAF1;SOSTDC1;ERBB4;LRRC14;KIF7;INSR;DDIT4;BRAF;NRG1;PLIN5;EREG;PTCH2;MMP14;SUFU;HHEX;BTRC;CYP26A1;PTPN18;CARD8;SOCS3;MEGF8;EGF;RNF43;EPN2;EPHB3;TLE1
positive regulation of cellular protein metabolic process (GO:0032270),0.5900933125434011,0.8967244702185847,0.884,1.0,92,25,BCL3;TBC1D10A;PASK;FXR2;HDAC2;BTRC;VPS11;BAK1;NR1H2;OGT;AKT1;ATG10;VPS35;LARP6;MSN;UQCC2;POLDIP3;TRIM32;IST1;FBXW11;FGFR4;BAD;RDX;NR1H3;NFKBIA,BCL3;TBC1D10A;PASK;FXR2;HDAC2;BTRC;VPS11;BAK1
cellular protein catabolic process (GO:0044257),0.5883174808864136,0.8831971776545289,0.889,1.0,63,19,HTRA2;CAPN2;AFG1L;RNF123;AP2A2;CLPX;DAB2IP;CTSF;BNIP3;CTSO;PRKN;ADAMTS7;CTSB;MYLIP;TCIRG1;CTSZ;CTSV;CTSH;ADAMTS12,HTRA2;CAPN2;AFG1L;RNF123
hexose metabolic process (GO:0019318),0.5866535747549555,0.8783284464442497,0.889,1.0,46,18,ALDH5A1;GALM;PMM1;FUCA1;FUOM;DCXR;KCNJ11;MAN2A2;MAN2C1;FPGT;HECTD4;PGM5;GALT;SLC37A4;GALK1;MAN2B2;GAA;PGM1,ALDH5A1;GALM
male gamete generation (GO:0048232),0.5930250653379046,0.9209354454867424,0.889,1.0,155,44,AZIN2;DUSP13;FOXJ1;SPATA6;TSGA10;BCL2L10;ALKBH5;TDRD6;TDRD12;SOHLH2;TCFL5;TDRD7;HERC4;TESK2;ING2;BCL2L2;YBX2;FSHR;WFDC2;GPX4;NME5;SHISA6;ACE;BAG6;USP9Y;IFT81;FAM50A;NPAP1;GGT1;MYCBPAP;LGR4;CCNI;CDK16;TDRP;REC8;CCDC136;TESMIN;JAG2;BRDT;M1AP;NR6A1;TYRO3;ALPK3;KIT,AZIN2;DUSP13;FOXJ1;SPATA6;TSGA10;BCL2L10;ALKBH5;TDRD6;TDRD12;SOHLH2;TCFL5;TDRD7;HERC4;TESK2;ING2;BCL2L2;YBX2;FSHR;WFDC2
positive regulation of proteolysis (GO:0045862),0.5796452337950351,0.8758977908977368,0.891,1.0,53,21,TBC1D10A;NDUFA13;FURIN;HDAC2;BTRC;BAK1;RHBDD1;ADRA2A;OGT;PACSIN3;TRIM32;IST1;FBXW11;FGFR4;BAD;MAPK12;ADAM8;NKD2;CCBE1;APOE;CTSH,TBC1D10A;NDUFA13;FURIN;HDAC2;BTRC;BAK1;RHBDD1;ADRA2A
positive regulation of programmed cell death (GO:0043068),0.5928875150218368,0.9360788808191612,0.892,1.0,258,74,HTRA2;BIN1;CTNNBL1;PYCARD;ARHGEF18;DIABLO;PSENEN;NF1;TRAF6;RPS6KA2;DKKL1;DCUN1D3;SQSTM1;ARHGEF3;PTPA;BBC3;ARL6IP5;SUDS3;MAP3K11;BAK1;FOXA1;RBM5;DAB2IP;USP27X;APH1A;BNIP3;ARHGEF11;KALRN;STK3;MTCH1;HIP1R;FAF1;PIDD1;FANK1;IRF5;PREX1;FGD1;BMP2;ARHGEF1;MAP3K20;CASP9;HDAC6;ITGA6;MAP3K10;AKAP13;CSRNP3;APBB1;PRMT2;SFRP1;PSEN1;GADD45A;HMGA2;OBSCN;TRADD;BAD;ARHGEF17;APH1B;STPG1;KLF11;MARK4;ABR;MCF2L;PNMA1;APC;TNFAIP8;ARHGEF16;PNMA3;ARHGEF2;PLEKHG5;ARHGEF19;TCTN3;ARHGEF4;GADD45G;FRZB,HTRA2;BIN1;CTNNBL1;PYCARD;ARHGEF18;DIABLO;PSENEN;NF1;TRAF6;RPS6KA2;DKKL1;DCUN1D3;SQSTM1;ARHGEF3;PTPA;BBC3;ARL6IP5;SUDS3;MAP3K11;BAK1;FOXA1
regulation of small GTPase mediated signal transduction (GO:0051056),0.5958874849119729,0.9288711394837253,0.894,1.0,141,50,ARHGAP20;GMIP;ARHGEF18;ARHGAP8;ARHGAP32;OPHN1;RAC2;ARHGAP5;SQSTM1;ARHGEF3;RHOC;SYDE2;RHOV;ARHGEF11;ARHGAP44;CDC42;DEPDC7;KALRN;RELN;RALBP1;ARHGAP21;PREX1;SRGAP1;FGD1;ARHGAP39;ARHGEF1;TRIP10;RHOD;SRGAP2;AKAP13;NCOA3;OBSCN;SRC;ARHGEF17;ABR;MCF2L;ARHGDIG;GDI1;ARHGEF16;SRGAP3;ARHGEF2;DLC1;PLCE1;PLEKHG5;ARHGEF19;ARHGAP4;CGNL1;BCR;ARHGEF4;ARHGAP28,ARHGAP20;GMIP;ARHGEF18;ARHGAP8;ARHGAP32;OPHN1;RAC2;ARHGAP5;SQSTM1;ARHGEF3
spermatogenesis (GO:0007283),0.5930250653379046,0.9213985283740518,0.895,1.0,154,44,AZIN2;DUSP13;FOXJ1;SPATA6;TSGA10;BCL2L10;ALKBH5;TDRD6;TDRD12;SOHLH2;TCFL5;TDRD7;HERC4;TESK2;ING2;BCL2L2;YBX2;FSHR;WFDC2;GPX4;NME5;SHISA6;ACE;BAG6;USP9Y;IFT81;FAM50A;NPAP1;GGT1;MYCBPAP;LGR4;CCNI;CDK16;TDRP;REC8;CCDC136;TESMIN;JAG2;BRDT;M1AP;NR6A1;TYRO3;ALPK3;KIT,AZIN2;DUSP13;FOXJ1;SPATA6;TSGA10;BCL2L10;ALKBH5;TDRD6;TDRD12;SOHLH2;TCFL5;TDRD7;HERC4;TESK2;ING2;BCL2L2;YBX2;FSHR;WFDC2
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.5892707095735783,0.9161559221810853,0.898,1.0,164,49,IKBKB;HMOX1;UBE2V1;PIM2;CD74;TRAF6;CD40;TRIM13;UNC5CL;LURAP1;RHOC;F2R;LTBR;CANT1;AKT1;TMED4;TNFRSF19;REL;BST2;TERF2IP;RELA;TRIM32;BIRC2;RIPK2;SHISA5;SHARPIN;PRKN;AGER;NDFIP1;AKAP13;APOL3;IRAK1;S100A4;MIB2;TRADD;TRIM38;TFG;TICAM1;IRAK4;MAVS;CC2D1A;CASP10;SLC44A2;TRAF5;WLS;PLEKHG5;PELI1;CFLAR;S100A13,IKBKB;HMOX1;UBE2V1;PIM2;CD74;TRAF6;CD40;TRIM13;UNC5CL;LURAP1
"negative regulation of transcription, DNA-templated (GO:0045892)",0.5952465637292828,0.9600614590923823,0.899,1.0,814,200,LRRFIP1;CIART;ZNF148;BCL3;RBAK;NFIB;ZNF24;EHMT2;PEX14;HMBOX1;FOXJ1;ERN2;SMARCC2;CBX4;PDE2A;LEFTY1;ZNF649;BATF3;CBX8;HSF1;PML;WWP1;NDUFA13;NR1D2;NRG1;TFAP2A;BEND5;MDM4;VPS72;BCL7A;ACVR2B;DRAP1;EREG;TRAF6;BMI1;SUFU;HAND1;HHEX;ZP3;FOXC1;PER2;SEMA4D;TCF3;HDAC2;MZF1;TCFL5;MAGEL2;CIR1;BTRC;SNX6;ZBTB5;PEX2;SUDS3;HMX1;ARID4A;TNFSF4;IGBP1;MBD1;DLX4;ZNF254;NR1H2;TLE1;AEBP1;NKX6-2;ZNF217;YAF2;DAB2IP;MEIS2;INSM1;GATA6;ZNF692;FOSB;NKAP;CHMP1A;H2AFY;WNT11;PBXIP1;SCMH1;PAXBP1;RXRA;TBL1XR1;PAX2;MEN1;NSD1;BASP1;SOX11;HIC2;PRDM16;NKX2-1;THRA;REL;IRF7;CIC;TLE2;ATN1;ZBTB21;CTBP1;PHF21A;ATP8B1;FRK;SPEN;PROX1;WNT4;ZFP36;FGFR2;HDGF;RELA;PIAS4;ZNF382;BMP2;MED25;CDKN1B;CBY1;IKZF2;ZFHX3;TAF9B;ZFP90;MLXIPL;ZBTB4;HDAC5;SMAD3;SDR16C5;ZNF587;PER3;ZHX1;CRYM;PRKN;MBD2;DUSP22;FBXW11;HDAC6;KLF8;IGF2;ZNF154;CBX2;MAP3K10;PER1;SMAD2;ZNF157;APBB1;PPM1F;RELB;PRMT2;SFRP1;PRDX5;PSEN1;PRDM1;BCOR;HDAC10;MYB;HMGA2;SIRT2;MXI1;TBX6;TSC22D4;HDAC1;CBFA2T2;TP73;MTA3;TGIF2;ISL1;RBFOX2;HEYL;CITED2;NR1H3;CC2D1A;KLF11;CBFA2T3;USP2;ZNF608;HOMEZ;NFKB2;MXD4;AES;LHX9;FOXP2;SATB1;CDKN1C;CRY2;H2AFY2;ATF7IP;NR6A1;BMP7;WWOX;RCOR3;GAS6;L3MBTL1;STAT1;TBX3;PDCD4;TCF7L2;ELF3;ZC3H6;NR0B1;RIPPLY3;PPARA;GATA3;RARB;VEGFA;SALL1,LRRFIP1;CIART;ZNF148;BCL3;RBAK;NFIB;ZNF24;EHMT2;PEX14;HMBOX1;FOXJ1;ERN2;SMARCC2;CBX4;PDE2A;LEFTY1;ZNF649;BATF3;CBX8;HSF1;PML;WWP1;NDUFA13;NR1D2;NRG1;TFAP2A;BEND5;MDM4;VPS72;BCL7A;ACVR2B;DRAP1;EREG;TRAF6;BMI1;SUFU;HAND1;HHEX;ZP3;FOXC1;PER2;SEMA4D;TCF3;HDAC2;MZF1;TCFL5;MAGEL2;CIR1
digestive tract development (GO:0048565),0.5849135194804008,0.8678733706495936,0.9,1.0,44,17,COBL;MEGF8;EPHB3;GATA6;FGFR2;STRA6;ITGA6;GATA4;CCDC40;ITGB4;ZIC3;GATA5;CLMP;GATA3;RARB;KIT;SALL1,COBL;MEGF8;EPHB3;GATA6
regulation of phosphatase activity (GO:0010921),0.5843968584586074,0.8940548745250504,0.901,1.0,73,26,CD2BP2;PPP1R37;PPP1R12A;CEP192;SFI1;PTPA;PPP1R12C;CCDC8;ZFYVE1;TIPRL;PPP1R35;PCIF1;CDK5RAP3;BMP2;DLG3;ELFN2;CSRNP3;RIMBP2;SPOCD1;LMTK3;FARP1;CHP2;WNK1;PPP1R26;MYO1D;CAMSAP3,CD2BP2;PPP1R37;PPP1R12A;CEP192;SFI1;PTPA;PPP1R12C
regulation of transcription from RNA polymerase II promoter (GO:0006357),0.5980609849954336,0.9681022290196281,0.904,1.0,1479,350,LRRFIP1;ZNF148;IKBKB;CRLF3;GTF2E1;SP1;LMX1B;BTBD8;DLX5;NFIB;DCAF6;TBX1;SCX;ZNF24;RNF14;TET2;EHMT2;SMARCAL1;DDN;TAF2;HMBOX1;FOXJ1;POMC;ZMYM4;HOXB7;SLC9A1;SMARCD3;SMARCC2;BRD3;CBX4;RFX2;PDE2A;LEFTY1;ZNF649;BATF3;HSF4;NFATC4;CBX8;HSF1;FOXJ3;HFE;NR1D2;RPS6KA1;PAGR1;MACC1;TFAP2A;MDM4;CHD2;VPS72;GRHL1;EFCAB7;ERCC2;ACVR2B;DRAP1;CRTC3;TRAF6;STAT5A;BMI1;PPP1R12A;SMARCB1;SUFU;HAND1;TFAP2E;AATF;HHEX;FOXC1;TARBP1;DBP;PER2;SEMA4D;TCF3;CD40;HDAC2;MZF1;E2F2;TCFL5;EBF3;TNKS;SQSTM1;RPRD1A;CAMTA1;ZBTB5;ZMYM2;HOXB2;PEX2;ELF1;SUDS3;ONECUT1;NCOA1;KDM4C;YAP1;MEGF8;DDX17;GTF2H4;ARID4A;FOXA1;IGBP1;MBD1;ZNF354A;NFKBID;DLX4;TBX19;ZNF254;NR1H2;ZCCHC12;RFX1;CAMTA2;AEBP1;ZNF217;DAB2IP;MEIS2;NCOA2;INSM1;GATA6;ZNF692;NR2C2;TP53BP1;FOSB;STAT6;CBFB;H2AFY;ELP4;OGT;ABHD14B;CTDSP1;TCEAL4;HNF4A;LPIN2;PAXBP1;RXRA;TBL1XR1;KDM5B;PAX2;MEN1;NSD1;RFX5;WBP2;RNASEL;FHOD1;IRF3;SOX11;PRDM16;ANXA4;ZBTB17;NKX2-1;THRA;REL;IRF7;CIC;LRP5;SMARCD2;ATN1;FOXK1;CTBP1;PHF21A;USP9Y;SOX17;FRK;SMAD5;TOB1;SPEN;LRP6;PROX1;IRF5;ZFP36;FGFR2;HDGF;RELA;FOXI1;MED12;TET1;ZNF382;ZBED9;GTF2A2;BMP2;MED25;IKZF2;ZFHX3;TAF9B;ZFP90;RFXANK;CREBRF;RIPK2;CHD3;MLXIPL;NCOA6;FOXA2;ZBTB4;HDAC5;NFATC1;SMAD3;ATP2B4;ASXL1;SDR16C5;KLF5;AAMDC;PER3;FOXA3;OTX2;RAI1;FZD5;ZHX1;ZNF609;CRYM;MED13L;PRKN;XIAP;TEAD2;MBD2;DUSP22;NR4A1;USF2;WNT8A;ITGA6;KLF8;IGF2;CDK8;CBX2;SP8;NFE2L2;PER1;MED17;LPIN1;SMAD2;ZNF157;CSRNP3;PFKM;DGKQ;ZFYVE16;APBB1;HIPK2;SOX21;RELB;GREM2;PSEN1;BCL9L;PRDM1;HSF2;BCOR;NCOA3;HDAC10;VENTX;MYB;HMGA2;SIRT2;GATA4;SMAD9;MXI1;NFE2;TBX6;LPIN3;HDAC1;ZMYM3;ETS1;BRWD3;TP73;HELZ2;HOXB3;BCAS3;PRKD2;NAMPT;BMPR2;FSTL3;TGIF2;ISL1;EBF4;HEYL;CITED2;NR1H3;PKN1;JUP;MAVS;CC2D1A;KLF15;ELF2;KLF11;PBX2;USP2;MNX1;ZNF608;CHP2;CRTC1;HOMEZ;SLC2A4RG;GTF2IRD1;NFKB2;MXD4;KIAA1958;AMHR2;ABCA2;MYO6;ZIC3;MAPK3;AES;RORA;AKAP8L;FOXI2;FOXP2;TCEAL9;STAT2;SATB1;ARHGEF2;KDM6B;GRHL2;KLF6;HNF1B;CRY2;TEF;H2AFY2;ZNF395;NR6A1;NFKBIA;IRF6;MAML3;BMP7;WWOX;SOX12;PITX2;RCOR3;STAT1;GATA5;RGMA;TBX3;SMAD6;HOXD13;PDCD4;TCF7L2;ELF3;ZC3H6;TMEM100;CAMK2D;BEX1;DLL1;HTATIP2;HIF3A;NR0B1;RIPPLY3;PPARA;DDX58;FOXH1;APOE;SSBP3;EPCAM;GATA3;RARB;BMP5;KIT;PAX6;VEGFA;SALL1,LRRFIP1;ZNF148;IKBKB;CRLF3;GTF2E1;SP1;LMX1B;BTBD8;DLX5;NFIB;DCAF6;TBX1;SCX;ZNF24;RNF14;TET2;EHMT2;SMARCAL1;DDN;TAF2;HMBOX1;FOXJ1;POMC;ZMYM4;HOXB7;SLC9A1;SMARCD3;SMARCC2;BRD3;CBX4;RFX2;PDE2A;LEFTY1;ZNF649;BATF3;HSF4;NFATC4;CBX8;HSF1;FOXJ3;HFE;NR1D2;RPS6KA1;PAGR1;MACC1;TFAP2A;MDM4;CHD2;VPS72;GRHL1;EFCAB7;ERCC2;ACVR2B;DRAP1;CRTC3;TRAF6;STAT5A;BMI1;PPP1R12A;SMARCB1;SUFU;HAND1;TFAP2E;AATF;HHEX;FOXC1;TARBP1;DBP;PER2;SEMA4D;TCF3;CD40;HDAC2;MZF1;E2F2;TCFL5;EBF3;TNKS
