Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
membrane lipid biosynthetic process (GO:0046467),0.6682112057217091,0.9302247378187174,0.831,1.0,61,21,ACER3;DEGS1;PLPP3;SPTLC1;HACD3;SCCPDH;SPHK1;DEGS2;HACD1;ST3GAL2;SPTLC3;PRKD1;SGMS1;SGPP2;ALDH3B1;SPHK2;PPM1L;PRKD3;CSNK1G2;ELOVL6;CERS6,ACER3;DEGS1;PLPP3;SPTLC1
protein lipidation (GO:0006497),0.6643306150906725,0.936218424147844,0.831,1.0,128,27,ATG4C;PIGF;GPLD1;ZDHHC8;RECK;PGAP3;PIGV;ZDHHC23;ZDHHC16;PIGZ;PGAP2;SPRN;ZDHHC7;DPM3;ZDHHC2;LYPD8;DPM2;ABHD17A;PIGU;CWH43;ZDHHC14;ZDHHC3;ATG10;ATG5;RTN4RL1;PIGN;ATG7,ATG4C;PIGF;GPLD1;ZDHHC8;RECK;PGAP3;PIGV
regulation of cholesterol biosynthetic process (GO:0045540),0.6669910012037686,0.931304621954823,0.831,1.0,41,23,ERLIN1;CYP51A1;PMVK;TM7SF2;GGPS1;MVD;SCAP;KPNB1;IDI1;HMGCR;ACACB;SREBF1;FDPS;MVK;SQLE;DHCR7;ELOVL6;SCD;HMGCS1;LSS;SREBF2;FDFT1;ACACA,ERLIN1;CYP51A1;PMVK;TM7SF2
DNA replication-independent nucleosome assembly (GO:0006336),0.6647749608591611,0.9182773181258477,0.832,1.0,40,17,CENPN;RBBP7;HIST1H4A;H3F3A;CENPP;HIRA;CENPH;CENPO;CENPA;NASP;ASF1B;CABIN1;CENPX;OIP5;ATRX;CENPI;CENPM,CENPN;RBBP7
nervous system development (GO:0007399),0.6616605082543899,0.9693197576601938,0.833,1.0,456,110,MYLIP;CHD7;FZD9;PCDHB11;NRGN;PCDHAC2;PCDHB10;NBL1;EVL;WNT8B;FUT10;P2RX5;HAPLN3;BCL11B;CLN5;SCRG1;SEMA5A;AHI1;PCDHB13;SLC4A10;PRPS1;SHANK3;PCDHA4;ROGDI;PDGFC;CSPG5;NRTN;RAPGEF5;NAGLU;ABTB2;ALDH5A1;PCDHB12;DYRK1A;CAMK2G;TMEM223;NOTCH2;DVL1;ELP3;DAGLA;RAB29;PAFAH1B3;MESP1;GSS;PCDHB14;RPS6KA3;ADORA1;FGFR1;NAV2;GUSBP1;ZNF358;NRCAM;ARNT2;TIMM8A;ROBO2;CAMK2D;PLXND1;SLITRK6;PAX6;FKTN;NES;CHRM3;ZC4H2;PROX1;THOC6;ASCL1;UGT8;NPAS2;DNM3;DOC2A;STK11;WDR62;DLG1;RBFOX2;COX7B;SH3GL1;OPHN1;PCDHGA10;SHANK2;GJB1;ATXN10;ADAM22;NEUROG3;HDAC4;CDH1;LIMK1;INTU;TAOK1;GDF11;BTBD2;APAF1;FARP1;FGFR4;JARID2;EFNA5;PKD2;COPS2;DPYSL2;NEURL1;CDK5RAP2;ARHGAP26;MTR;SH3GL2;DCTN1;PCSK9;ATOH1;MBP;ROBO1;PTEN;MBNL1;EPHB2,MYLIP;CHD7;FZD9;PCDHB11;NRGN;PCDHAC2;PCDHB10;NBL1;EVL;WNT8B;FUT10;P2RX5;HAPLN3;BCL11B;CLN5;SCRG1;SEMA5A;AHI1;PCDHB13;SLC4A10;PRPS1;SHANK3;PCDHA4;ROGDI;PDGFC;CSPG5;NRTN
protein homotetramerization (GO:0051289),0.6682712063365588,0.9330811060844679,0.833,1.0,58,21,RYR3;TRPV1;CBR4;CAT;APIP;HM13;HPRT1;ACOT13;ALDH5A1;TK1;TRPA1;TRPM4;TDO2;SRR;RXRA;DECR1;DCXR;ACACB;PKD2;SHMT1;ACACA,RYR3;TRPV1;CBR4;CAT;APIP;HM13;HPRT1;ACOT13
NADH dehydrogenase complex assembly (GO:0010257),0.6641726812086465,0.9399561813872483,0.834,1.0,65,33,TIMMDC1;NDUFAF6;NDUFA2;NDUFA9;NDUFS8;NDUFAF5;NDUFB10;NDUFB2;FOXRED1;NDUFV3;NDUFA1;MT-ND3;NDUFS5;NDUFS7;TIMM21;NDUFAF8;NDUFB7;ECSIT;OXA1L;NDUFAF3;NDUFAB1;NUBPL;NDUFA3;DMAC1;NDUFA6;NDUFS6;TAZ;COA1;ACAD9;NDUFB6;NDUFAF2;NDUFA10;NDUFS2,TIMMDC1;NDUFAF6;NDUFA2;NDUFA9;NDUFS8;NDUFAF5;NDUFB10;NDUFB2;FOXRED1;NDUFV3;NDUFA1;MT-ND3
response to insulin (GO:0032868),0.6664884644523805,0.9276000860124904,0.834,1.0,72,21,RAB10;GPLD1;C2CD5;SLC2A4;PCK1;AKT1;FER;ENPP1;AKT2;INSR;PPARG;ZFP36L1;KAT2B;SORT1;PDE3B;PIK3R1;SORBS1;PCSK9;INPP5K;PARP1;TBC1D4,RAB10;GPLD1;C2CD5;SLC2A4;PCK1
transcription initiation from RNA polymerase II promoter (GO:0006367),0.6610822914045552,0.949200589990279,0.834,1.0,161,44,TEAD4;ZNF45;GTF2I;ESR2;RBPJ;POLR2E;E2F2;TAF6L;PPARA;NOTCH2;MNAT1;CDK8;PPARGC1A;ERCC2;MAML1;TAF4B;RXRA;CDK4;ERCC3;MAZ;MED24;NR6A1;MAML2;POLR2J;ESRRA;NR1D2;MED6;THRA;RORC;MAML3;PPARD;CBFB;PPARG;HNF4G;NR2F6;MED27;KAT2B;THRAP3;NR1H3;NR3C2;POLR2D;E2F3;YAP1;TEAD2,TEAD4;ZNF45;GTF2I;ESR2;RBPJ;POLR2E;E2F2;TAF6L;PPARA
regulation of cell motility (GO:2000145),0.6661306603175532,0.9345415781081124,0.836,1.0,110,25,TTBK2;SERPINE2;SGK3;HACE1;FBLN1;PLXNC1;PHPT1;RHOBTB2;DOCK10;CCDC125;MEMO1;PLXND1;AKT1;PIN1;PLXNB1;KIF14;SPINT2;RHOBTB1;AKT2;NKD1;PKN2;MACF1;PKN1;EGFR;FRMD5,TTBK2;SERPINE2;SGK3;HACE1;FBLN1;PLXNC1;PHPT1;RHOBTB2;DOCK10;CCDC125;MEMO1
mitochondrial respiratory chain complex I biogenesis (GO:0097031),0.6641726812086465,0.9410232607246997,0.84,1.0,65,33,TIMMDC1;NDUFAF6;NDUFA2;NDUFA9;NDUFS8;NDUFAF5;NDUFB10;NDUFB2;FOXRED1;NDUFV3;NDUFA1;MT-ND3;NDUFS5;NDUFS7;TIMM21;NDUFAF8;NDUFB7;ECSIT;OXA1L;NDUFAF3;NDUFAB1;NUBPL;NDUFA3;DMAC1;NDUFA6;NDUFS6;TAZ;COA1;ACAD9;NDUFB6;NDUFAF2;NDUFA10;NDUFS2,TIMMDC1;NDUFAF6;NDUFA2;NDUFA9;NDUFS8;NDUFAF5;NDUFB10;NDUFB2;FOXRED1;NDUFV3;NDUFA1;MT-ND3
negative regulation of response to stimulus (GO:0048585),0.6614760308881903,0.941817130100951,0.841,1.0,128,37,ZKSCAN3;TGFB2;NOD2;AMBP;PDGFRB;MERTK;NOD1;HMGA2;SLIT2;TERT;FGFR1;MAP3K3;ROR2;NLRX1;MAP2K5;GGT7;ACVR1;AES;IGFBP3;EPHA10;FOXA2;NTRK2;INSR;FGFR4;NCOR1;CASK;PTPN1;VPS13C;IGF1R;EPHB3;KIF26A;EGFR;UBASH3B;ROR1;KIT;DDAH1;EPHB2,ZKSCAN3;TGFB2;NOD2;AMBP;PDGFRB;MERTK
RNA modification (GO:0009451),0.6615646920741567,0.9132629428767344,0.843,1.0,55,17,ADAT2;TFB1M;TRMT61A;LRPPRC;URM1;ADAT3;NSUN5P2;NSUN5P1;TSR3;CTU1;PUS7L;AARS2;CDKAL1;METTL3;ADAR;PUS7;TARBP1,ADAT2;TFB1M
mitochondrial respiratory chain complex assembly (GO:0033108),0.661062536060197,0.9472973958555642,0.843,1.0,98,45,SURF1;TIMMDC1;NDUFAF6;NDUFA2;NDUFA9;SDHAF4;NDUFS8;NDUFAF5;NDUFB10;NDUFB2;FOXRED1;NDUFV3;NDUFA1;MT-ND3;NDUFS5;NDUFS7;TIMM21;UQCC1;COA3;TTC19;NDUFAF8;NDUFB7;UQCC3;ECSIT;SCO2;OXA1L;NDUFAF3;NDUFAB1;UQCR10;NUBPL;NDUFA3;DMAC1;NDUFA6;NDUFS6;TAZ;COA1;ACAD9;NDUFB6;AARS2;IMMP2L;IMMP1L;UQCC2;NDUFAF2;NDUFA10;NDUFS2,SURF1;TIMMDC1;NDUFAF6;NDUFA2;NDUFA9;SDHAF4;NDUFS8;NDUFAF5;NDUFB10;NDUFB2;FOXRED1;NDUFV3;NDUFA1;MT-ND3
gland development (GO:0048732),0.6652737338227963,0.9149500798193918,0.8468468468468469,1.0,76,16,PHF2;ZBTB1;HESX1;FADD;PROX1;WNT11;GFER;THRA;LEF1;COBL;PKD2;TGFBR3;EPHB3;ARHGAP35;PCSK9;ARID5B,PHF2;ZBTB1;HESX1
enzyme linked receptor protein signaling pathway (GO:0007167),0.6666665842165479,0.9181236480253449,0.848,1.0,121,18,BMPR2;AHI1;NPR2;TNK2;YES1;SHC2;PAG1;IRAK1;FER;FRS2;ACVR2A;RAPGEF1;PIK3CB;TRIO;PTPRG;PTPRD;PTK2;PTPRF,BMPR2;AHI1;NPR2;TNK2;YES1;SHC2
DNA-dependent DNA replication maintenance of fidelity (GO:0045005),0.6604993785605953,0.9185828598574513,0.849,1.0,36,19,DONSON;DDX11;THOC1;TONSL;MMS22L;EME2;EME1;ETAA1;SMARCAL1;ALYREF;PRIMPOL;CENPX;ATRX;NUCKS1;POLE;TIMELESS;WRN;ZRANB3;POLD1,DONSON;DDX11;THOC1;TONSL
"DNA-templated transcription, initiation (GO:0006352)",0.6589599330082886,0.9469127305896031,0.85,1.0,187,47,TEAD4;ZNF45;GTF2I;ESR2;POLRMT;RBPJ;POLR2E;E2F2;NAT14;PPARA;UBTF;NOTCH2;MNAT1;CDK8;PPARGC1A;ERCC2;MAML1;TAF4B;RXRA;CDK4;ERCC3;MAZ;MED24;NR6A1;MAML2;MAPK3;POLR2J;ESRRA;NR1D2;MED6;THRA;RORC;MAML3;PPARD;CBFB;PPARG;HNF4G;NR2F6;MED27;KAT2B;THRAP3;NR1H3;NR3C2;POLR2D;E2F3;YAP1;TEAD2,TEAD4;ZNF45;GTF2I;ESR2;POLRMT;RBPJ;POLR2E;E2F2;NAT14;PPARA;UBTF;NOTCH2;MNAT1
positive regulation of protein modification process (GO:0031401),0.663530223907074,0.9536483615101313,0.852,1.0,164,51,ADAM17;GPER1;FLOT1;PINK1;DVL2;ENG;PPP1R7;SYMPK;MT3;NOS1AP;DYRK1A;DAB2;DVL3;CALM3;CAMK1;SEMA4D;WDFY2;ITLN1;FAM161A;PDE8A;SPPL3;PTPA;BRAT1;AKT1;PIN1;IL1B;MAPK3;CHRNA7;AXIN2;PPP2R5A;AKT2;NTRK2;INSR;PAK1;ASPSCR1;CAMKK2;RACK1;ATG10;EFNA5;TRABD2A;RAP2A;ACVR2A;RAMP1;TNIK;ARRB1;EGFR;GAS6;CCND2;ATG7;APP;PTK2,ADAM17;GPER1;FLOT1;PINK1;DVL2;ENG;PPP1R7
"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",0.6586189582574812,0.9096870648973683,0.854,1.0,47,18,NDUFA2;NDUFA9;NDUFS8;NDUFB10;NDUFB2;NDUFV3;NDUFA1;MT-ND3;NDUFS5;NDUFS7;NDUFB7;NDUFAB1;NDUFA3;NDUFA6;NDUFS6;NDUFB6;NDUFA10;NDUFS2,NDUFA2;NDUFA9;NDUFS8;NDUFB10;NDUFB2;NDUFV3;NDUFA1;MT-ND3
protein N-linked glycosylation (GO:0006487),0.6641278971544248,0.9257773059947474,0.854,1.0,74,22,B3GALT1;ALG12;GAL3ST1;MGAT2;ST3GAL3;DAD1;MGAT1;UGGT2;B4GALNT2;STT3B;UGGT1;DPM3;ST3GAL2;DPM2;MOGS;ST6GAL2;FUT8;ST6GALNAC1;ST6GAL1;ST3GAL1;UBE2G2;MGAT5,B3GALT1;ALG12;GAL3ST1;MGAT2;ST3GAL3;DAD1;MGAT1;UGGT2
ribonucleoprotein complex assembly (GO:0022618),0.6574593221732874,0.9375759548055524,0.854,1.0,157,36,GCFC2;CIRBP;CLNS1A;MAPT;GEMIN8;SNRPD1;LUC7L2;SRSF10;ABT1;SF3B1;RPS15;CRNKL1;BOP1;CELF1;SNRPF;WDR18;SNUPN;PRMT7;SNRPC;TICRR;RPL10;MRPL11;HSP90AB1;EIF2D;NOP53;SHQ1;LIMD1;STRAP;ATXN2;LSM4;POLR2D;SRPK1;DDX1;EIF4B;CELF2;MRTO4,GCFC2;CIRBP;CLNS1A;MAPT;GEMIN8;SNRPD1;LUC7L2;SRSF10;ABT1;SF3B1;RPS15;CRNKL1;BOP1;CELF1;SNRPF
cellular response to reactive oxygen species (GO:0034614),0.66058465272491,0.927015990882653,0.858,1.0,66,24,MAPT;PPIF;TRPM2;MPV17L;FXN;MT3;MAP3K5;AQP1;ZNF580;AKT1;FER;PXMP2;MAPK3;PRDX5;CAMKK2;PKD2;MAPK8;AKR1C3;MTR;EGFR;FABP1;DPEP1;MAPK9;PTPRK,MAPT;PPIF;TRPM2;MPV17L;FXN;MT3;MAP3K5;AQP1
positive regulation of cell morphogenesis involved in differentiation (GO:0010770),0.6622346561435667,0.9209797940814828,0.859,1.0,59,22,TRIOBP;NCOA3;PLXNC1;AMIGO1;CALR;SLIT2;ROBO2;PLXND1;SS18L1;PLXNB1;FBXW8;NTRK2;DMTN;NRP1;ARHGEF7;DOCK5;CUX1;ROBO1;PTPRD;CARMIL1;DOCK1;OLFM4,TRIOBP;NCOA3
response to tumor necrosis factor (GO:0034612),0.6602591985708265,0.917357498938292,0.859,1.0,98,21,GPER1;ADAMTS7;HAS2;SMPD4;ZFAND6;HYAL3;CX3CL1;CCL24;MAP4K3;HYAL2;TNFRSF11A;AKT1;YTHDC2;ERBIN;AFF3;NPNT;BRCA1;ZFP36L1;IKBKB;DAB2IP;INPP5K,GPER1;ADAMTS7;HAS2;SMPD4;ZFAND6;HYAL3
peptide metabolic process (GO:0006518),0.6560304190354691,0.9256154428439785,0.86,1.0,105,28,ADAMTS13;GSTM2;APEH;CLN5;HM13;GSTM3;PCSK5;ALDH5A1;BACE2;PROZ;MGST1;BACE1;THOP1;GSTA4;SPPL3;ANPEP;GSTK1;GDAP1;MIPEP;GSTZ1;MMACHC;IMMP2L;IMMP1L;SPPL2B;GSTO1;GAS6;DPEP1;MME,ADAMTS13;GSTM2;APEH;CLN5
DNA-dependent DNA replication (GO:0006261),0.6571660513918476,0.9173261914850117,0.861,1.0,57,22,RFC2;ORC4;POLE4;POLD2;POLE2;MCM2;CDC45;MCM10;PRIMPOL;CDC7;PRIM1;WDHD1;PRIM2;GINS1;GINS2;POLE;RFC4;RPA1;BAZ1A;POLK;POLD1;POLA1,RFC2;ORC4;POLE4;POLD2
positive regulation of cellular biosynthetic process (GO:0031328),0.6594784208163483,0.9412190204216573,0.861,1.0,160,42,PAOX;CIRBP;GPLD1;EIF3C;PDGFRB;PDGFC;EEF2;PDGFB;NOS1AP;CALR;LDLR;PRMT1;ELAVL1;PPARGC1A;AKT1;SAMD4A;LPGAT1;IL1B;PLIN5;HSP90AB1;UPF3A;PYM1;MLXIPL;AKT2;SMAD3;POLDIP3;INSR;PASK;SREBF1;MYC;FGFR4;NR1H3;PKD2;SORBS1;DBF4;IGF1R;SCARB1;EGFR;HIF1A;SOX4;NFKB1;DDAH1,PAOX;CIRBP;GPLD1;EIF3C;PDGFRB;PDGFC;EEF2;PDGFB;NOS1AP
positive regulation of cellular protein metabolic process (GO:0032270),0.6561787381570235,0.9286066086232313,0.861,1.0,92,27,CIRBP;CAPN3;EIF3C;EEF2;BAD;BTRC;ELAVL1;AURKAIP1;FADD;AKT1;SAMD4A;UPF3A;CYFIP2;PYM1;POLDIP3;UHRF1;PASK;ASPSCR1;FGFR4;ATG10;NR1H3;PTTG1IP;UQCC2;ASPH;CLN6;SOX4;ATG7,CIRBP;CAPN3
regulation of protein complex assembly (GO:0043254),0.6572017245599673,0.9249147280429072,0.862,1.0,74,27,NAPB;PINK1;CDT1;STXBP1;CDC42EP2;TRAF3IP1;ICE1;GSN;EIF2AK2;SLF2;SLF1;VPS41;INSM1;FBLIM1;GSK3B;NOP53;PRKCZ;TRAPPC12;FAF1;LCMT1;NAPA;DAB2IP;RNF4;SUMO1;STXBP6;SPIDR;MPP7,NAPB;PINK1;CDT1;STXBP1;CDC42EP2;TRAF3IP1
glycosaminoglycan catabolic process (GO:0006027),0.6557030621751575,0.9052532235893072,0.863,1.0,57,16,GPC2;CSPG5;HYAL3;NAGLU;SDC3;HSPG2;HYAL2;GPC1;IDUA;HGSNAT;ARSB;GPC4;SDC1;CEMIP;CD44;GLB1,GPC2;CSPG5;HYAL3;NAGLU;SDC3
spindle assembly (GO:0051225),0.6539648269576022,0.9186006024149973,0.863,1.0,81,24,GOLGA8B;TUBGCP6;HAUS1;TUBGCP5;TPX2;CEP63;HAUS4;BCCIP;TUBGCP3;PIBF1;TNKS;KIFC1;ARHGEF10;RCC1;STARD9;KPNB1;KIF11;CHEK2;MYBL2;CEP192;BIRC5;NCOR1;GOLGA2P5;NEK6,GOLGA8B;TUBGCP6;HAUS1;TUBGCP5;TPX2
sterol metabolic process (GO:0016125),0.6558211194279279,0.9137478587931301,0.864,1.0,60,21,ARV1;LDLRAP1;CYP51A1;PMVK;SULT2B1;TM7SF2;LBR;CYP26B1;FDX1;RXRA;CYP4V2;EBP;PPARD;OSBPL5;HMGCR;OSBPL1A;MVK;CLN6;SQLE;DHCR7;MSMO1,ARV1;LDLRAP1;CYP51A1;PMVK;SULT2B1
negative regulation of nucleic acid-templated transcription (GO:1903507),0.6577379102949695,0.9668162952059346,0.865,1.0,445,139,GCFC2;ZBTB7A;ZBTB4;ZKSCAN3;LOXL3;CAPN3;RCOR1;CIITA;GLIS2;SUV39H1;ZNF749;ZNF587;CENPF;L3MBTL1;KAT8;COMMD7;ELK3;HDAC10;ZNF703;ZNF350;THAP7;TFAP2A;RBPJ;KDM1A;UIMC1;BCL7A;RLIM;TLE2;FOXD1;PDGFB;PPARA;MT3;ATXN1;YAF2;MECP2;ATP8B1;HEYL;CALR;HMGA2;ZNF318;MESP1;BTRC;RB1;DAB2;SIX4;SET;GMNN;EZH2;DEAF1;ZC3H6;MEN1;CTBP2;FOXP2;PATZ1;RPS6KA5;ZHX1;ZNF224;ZP3;PROX1;ASCL1;MTA3;LANCL2;AES;EID2;CDKN1C;WNT11;PPM1F;KAT6B;NACC1;TFAP4;RBFOX2;ERN2;SP3;ENO1;ING4;E2F1;SMARCC2;PRAME;ZNF706;CBFA2T2;MLXIPL;NR1D2;SUDS3;THRA;FOXM1;PRMT2;ZHX3;SFMBT1;GZF1;ZBTB14;LEF1;BRCA1;HDAC4;NKAP;PPARD;LIMD1;UBP1;ATF7IP;RFX3;PPARG;PEX14;CTBP1;ZHX2;ZNF12;ID1;BIRC5;GFI1;TIMELESS;BMP7;JARID2;FOXN3;GATAD2A;SCMH1;CCDC85B;EHMT1;COPS2;NIPBL;DACH1;DAB2IP;CBX5;ARHGAP35;PLCB1;ATOH8;ID4;MYB;BTAF1;CCAR2;GAS6;INPP5K;SUMO1;ZBTB38;ID3;ARID5B;PTPRK;TFDP2;SMAD2;ZNF148;TBX2;SMARCA2,GCFC2;ZBTB7A;ZBTB4;ZKSCAN3;LOXL3;CAPN3;RCOR1;CIITA;GLIS2;SUV39H1;ZNF749;ZNF587;CENPF;L3MBTL1;KAT8;COMMD7;ELK3;HDAC10;ZNF703;ZNF350;THAP7;TFAP2A;RBPJ;KDM1A;UIMC1;BCL7A
cell cycle G2/M phase transition (GO:0044839),0.6569890684673076,0.9442095092706424,0.868,1.0,128,47,PPP2R1A;CDC25C;CEP131;DCTN3;HAUS1;TUBA4A;ACTR1A;CCNB2;CCNA2;CEP63;CEP41;SSNA1;TUBB4B;HAUS4;MNAT1;BTRC;PKMYT1;PPME1;NES;PAFAH1B1;NINL;CEP78;ALMS1;CEP250;FBXL15;FOXM1;NEDD1;CHEK2;SFI1;CNTRL;USH1C;CEP152;PPP1CB;CEP192;SDCCAG8;PPP1R12B;ENSA;LCMT1;TUBB;CDK5RAP2;CEP70;CDK14;PLCB1;DCTN1;CCNY;YWHAG;DNM2,PPP2R1A;CDC25C;CEP131;DCTN3;HAUS1;TUBA4A;ACTR1A;CCNB2;CCNA2;CEP63;CEP41;SSNA1;TUBB4B;HAUS4;MNAT1
regulation of G0 to G1 transition (GO:0070316),0.6597097754169724,0.9116150838442867,0.87,1.0,40,18,PCGF2;RBBP7;RYBP;RBBP8;YAF2;EHMT2;CHEK1;TFDP1;EZH2;UXT;CDC7;E2F1;BRCA1;APAF1;EHMT1;DAB2IP;CBX5;TFDP2,PCGF2;RBBP7;RYBP;RBBP8;YAF2;EHMT2;CHEK1;TFDP1
COPII-coated vesicle budding (GO:0090114),0.6534047952184214,0.9032984390919802,0.872,1.0,69,17,CTSZ;RAB1A;COL7A1;PPP6R3;RAB1B;SEC23IP;TRAPPC6A;SEC24A;SEC31B;SERPINA1;TRAPPC9;ANKRD28;NAPA;PPP6C;CD59;CTSC;SAR1B,CTSZ
regulation of gene silencing by RNA (GO:0060966),0.6544489822475948,0.9098136817240374,0.875,1.0,56,19,NUP85;POLR2E;HIST1H4A;H3F3A;NUP62;AAAS;HIST1H3A;AGO1;NUP214;HIST2H3A;IPO8;POLR2J;AGO2;NUP155;NUP93;NUP205;POLR2D;RANBP2;NUP210,NUP85;POLR2E
regulation of posttranscriptional gene silencing (GO:0060147),0.6544489822475948,0.9076785028259532,0.875,1.0,56,19,NUP85;POLR2E;HIST1H4A;H3F3A;NUP62;AAAS;HIST1H3A;AGO1;NUP214;HIST2H3A;IPO8;POLR2J;AGO2;NUP155;NUP93;NUP205;POLR2D;RANBP2;NUP210,NUP85;POLR2E
negative regulation of G0 to G1 transition (GO:0070317),0.6597097754169724,0.9070417402558637,0.876,1.0,38,18,PCGF2;RBBP7;RYBP;RBBP8;YAF2;EHMT2;CHEK1;TFDP1;EZH2;UXT;CDC7;E2F1;BRCA1;APAF1;EHMT1;DAB2IP;CBX5;TFDP2,PCGF2;RBBP7;RYBP;RBBP8;YAF2;EHMT2;CHEK1;TFDP1
epithelial cell differentiation (GO:0030855),0.6565788343740196,0.9217974615563203,0.878,1.0,97,27,RAB10;MCIDAS;TST;ZNF703;VDAC1;CDHR2;ACTL8;E2F8;PCK1;MESP1;DAB2;CNN3;PROX1;AKT1;ASCL1;CASP6;GSTK1;TDRD7;ANXA4;AKT2;EHF;PPARG;DNPH1;ALDOC;E2F4;AKR1C1;AKR1C2,RAB10;MCIDAS;TST;ZNF703;VDAC1;CDHR2;ACTL8;E2F8
G2/M transition of mitotic cell cycle (GO:0000086),0.6569890684673076,0.9420521675650216,0.88,1.0,127,47,PPP2R1A;CDC25C;CEP131;DCTN3;HAUS1;TUBA4A;ACTR1A;CCNB2;CCNA2;CEP63;CEP41;SSNA1;TUBB4B;HAUS4;MNAT1;BTRC;PKMYT1;PPME1;NES;PAFAH1B1;NINL;CEP78;ALMS1;CEP250;FBXL15;FOXM1;NEDD1;CHEK2;SFI1;CNTRL;USH1C;CEP152;PPP1CB;CEP192;SDCCAG8;PPP1R12B;ENSA;LCMT1;TUBB;CDK5RAP2;CEP70;CDK14;PLCB1;DCTN1;CCNY;YWHAG;DNM2,PPP2R1A;CDC25C;CEP131;DCTN3;HAUS1;TUBA4A;ACTR1A;CCNB2;CCNA2;CEP63;CEP41;SSNA1;TUBB4B;HAUS4;MNAT1
COPII vesicle coating (GO:0048208),0.6534265292475061,0.8966635652363794,0.881,1.0,64,16,CTSZ;RAB1A;COL7A1;PPP6R3;RAB1B;SEC23IP;TRAPPC6A;SEC24A;SERPINA1;TRAPPC9;ANKRD28;NAPA;PPP6C;CD59;CTSC;SAR1B,CTSZ
regulation of cytokinesis (GO:0032465),0.6580016375844431,0.9144981043707465,0.881,1.0,78,21,RACGAP1;GIT1;E2F8;PDXP;CALM3;AURKB;PIN1;KIF14;KIF13A;PIK3R4;UVRAG;RAB11FIP3;MYO19;PRKCE;CIT;PKN2;PRC1;KIF20B;SETD2;PKP4;BIRC6,RACGAP1;GIT1;E2F8
cellular response to UV (GO:0034644),0.6506942082442109,0.9100796261763408,0.882,1.0,68,23,ACTR5;MC1R;KDM1A;ZBTB1;HYAL3;TMEM161A;CHEK1;AQP1;RUVBL2;TP73;RHBDD1;HYAL2;AURKB;STK11;YY1;MYC;ATR;NEDD4;POLD1;METTL3;MME;PARP1;PTPRK,ACTR5;MC1R;KDM1A;ZBTB1;HYAL3;TMEM161A;CHEK1;AQP1;RUVBL2
intracellular protein transport (GO:0006886),0.6548406845953487,0.957484708134476,0.882,1.0,348,96,HPS4;ZFYVE9;NAPB;SNX8;NUP85;RAB10;SNX1;FUT10;TBC1D9;YWHAH;RAB27B;RAB1A;C2CD5;VPS36;RAB17;RAB28;MT3;XPO1;TSNARE1;OPRD1;CALR;TBC1D2B;RAB29;IFT27;NUP62;RAB1B;SEC23IP;AKAP6;KIF13B;RANBP3;RAB40C;TBC1D12;SPRN;RANBP17;RAB3D;RAB27A;MYO1C;UNC93B1;NUP214;AKT1;SCG5;HID1;STX2;NXT1;IPO8;KIF13A;XPO4;RAB12;KPNB1;SEC31B;HIKESHI;RABL3;TMED9;STX10;EIF2D;MCM3AP;VPS26B;TLK1;RABGAP1L;STX3;NUP155;EVI5L;AKT2;CTTN;RAB26;NUP93;SGSM2;TBC1D30;SNX17;RANBP1;SGSM3;PTTG1IP;TBCK;AP1S3;STX8;NAPA;TBC1D22A;HERC2;TBC1D1;EIF5A;AKR1C3;TBC1D9B;RIC1;RANBP2;TBC1D16;XPO5;RAB15;GGA2;SIL1;STX12;RAB21;TBC1D4;TBC1D5;AP3B1;XPO7;NUTF2,HPS4;ZFYVE9;NAPB;SNX8;NUP85;RAB10;SNX1;FUT10;TBC1D9;YWHAH;RAB27B
vesicle coating (GO:0006901),0.6534265292475061,0.8989054028361485,0.882,1.0,64,16,CTSZ;RAB1A;COL7A1;PPP6R3;RAB1B;SEC23IP;TRAPPC6A;SEC24A;SERPINA1;TRAPPC9;ANKRD28;NAPA;PPP6C;CD59;CTSC;SAR1B,CTSZ
stress-activated MAPK cascade (GO:0051403),0.6553051769000968,0.9058412915066794,0.884,1.0,63,19,NOD2;MAP4K2;MAP3K5;NOD1;BTRC;MAP4K3;TNFRSF19;IRAK1;MAPK11;MAPK3;TAB1;MAP3K20;ZFP36L1;IKBKB;MAPK8;CCM2;NFKB1;MAP2K4;MAPK9,NOD2;MAP4K2
