Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"negative regulation of transcription, DNA-templated (GO:0045892)",0.4453501146368489,1.0178271993718973,0.394,1.0,814,129,HEXIM1;SBNO2;C1QBP;ZNF552;ZNF174;CBX7;WWC2;BCL7A;YEATS2;HEYL;THAP11;TRIM28;CAV1;PRMT6;PAF1;KAT8;ZNF587B;HDAC10;DUSP22;KDM4A;EID2;MBD1;TAF3;ETS2;SREBF2;NR2F6;HIVEP1;EZR;WT1;SP2;USP2;NFIA;CHD8;PEX14;LOXL3;MBD3;BMP7;DEAF1;THRA;LANCL2;CHMP1A;CRY2;BAHD1;KANK2;BMP6;NR1D1;ZBTB18;KDM5C;IRF2BPL;RELA;BCL6;CCDC85B;GLI2;SFRP2;IKZF4;SHC1;TCF25;BCL3;JAZF1;MAFK;DAP;RIOX1;ZNF703;MYBBP1A;APBB1;FOXS1;SALL2;GATA6;HDGF;HSF1;NCOR2;RREB1;CC2D1A;E2F8;SUPT5H;FLNA;SUFU;MAGEL2;ZNF608;TGFB1;TCF21;PPARA;PBXIP1;ZFPM2;TLE2;GATAD2B;NR2F2;ZFPM1;THAP7;CUX1;MNT;SIRT2;CDKN2A;PML;TP53;CTBP1;ZHX2;CDKN1C;DKK3;AES;NOC2L;PPARD;CBX6;ZHX3;GLIS2;CDK5;OSR1;ZBTB7A;STAT3;TGIF2;MED25;MAF1;NR4A3;AEBP1;NACC2;PER1;NACC1;VDR;NR2F1;NFIC;RARA;PTCH1;MXD4;WWP2;WFS1;MECP2;CCND1;BHLHE41;IGF2,HEXIM1;SBNO2;C1QBP;ZNF552;ZNF174;CBX7;WWC2;BCL7A;YEATS2;HEYL;THAP11;TRIM28;CAV1;PRMT6;PAF1;KAT8;ZNF587B;HDAC10;DUSP22;KDM4A;EID2;MBD1;TAF3;ETS2;SREBF2;NR2F6;HIVEP1;EZR;WT1;SP2;USP2;NFIA;CHD8;PEX14;LOXL3;MBD3;BMP7;DEAF1;THRA;LANCL2;CHMP1A;CRY2;BAHD1;KANK2;BMP6;NR1D1;ZBTB18;KDM5C;IRF2BPL
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),0.5014394768083441,1.036554778585093,0.4014014014014014,1.0,98,21,KIF3B;DCTN3;CLTA;ACTR1A;CAPZB;AP2S1;KIF26A;CD74;KIF5A;KLC2;ARF1;AP2A1;AP2A2;DNM2;AP2M1;SEC24C;DCTN1;AP1B1;AP1M1;LGMN;CTSD,KIF3B;DCTN3;CLTA;ACTR1A;CAPZB;AP2S1;KIF26A;CD74
regulated exocytosis (GO:0045055),0.4753383968322489,1.0255105428726548,0.402,1.0,149,37,TEX264;ACTN1;CYB5R1;RIMS3;CD63;TOR4A;RIMS2;VEGFB;BRPF3;CRHBP;SYNGR1;RARRES2;PCYOX1L;TIMP1;RAB11B;FLNA;A2M;TGFB1;SELP;STEAP2;APLP2;RAB11FIP1;DNAJC5;SERPING1;ECM1;ALDOA;SDF4;LGALS3BP;APP;QSOX1;SPARC;STXBP1;CLU;PSAP;TLN1;RAB11FIP5;IGF2,TEX264;ACTN1;CYB5R1;RIMS3;CD63;TOR4A
peptide biosynthetic process (GO:0043043),0.49301036024081357,1.0320630608811265,0.408,1.0,175,24,HARS;GGT7;GGT5;MRPL10;TNIP1;MRPS17;RPL18A;EEF1A2;MRPL41;EIF4EBP2;WARS;RPL28;PABPC4;MRPL4;CARNS1;RRBP1;MRPL37;GGT1;PELO;MRPS2;RPS6KB2;FURIN;EIF4G1;RPS2,HARS;GGT7;GGT5;MRPL10;TNIP1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.45636466553156146,1.0201321954404978,0.409,1.0,513,84,HEXIM1;SBNO2;ZNF552;ZNF174;BCL7A;YEATS2;HEYL;TRIM28;NF2;PRMT6;KAT8;ZNF587B;HDAC10;KDM4A;EID2;SAMD4B;MBD1;WT1;EIF2AK1;IGF2BP1;CHD8;PEX14;LOXL3;DAPK1;BMP7;DEAF1;THRA;LANCL2;CHMP1A;CRY2;BAHD1;NR1D1;ZBTB18;KDM5C;NANOS1;RELA;BCL6;CCDC85B;SFRP2;IKZF4;SHC1;BCL3;DAP;RIOX1;ZNF703;MYBBP1A;CDAN1;SAMD4A;FOXS1;GATA6;MAGEL2;TERF1;TGFB1;PPARA;PBXIP1;ZFPM2;TLE2;TOB1;LARP1;NR2F2;THAP7;SIRT2;CDKN2A;PML;TP53;CTBP1;ZHX2;CDKN1C;DKK3;AES;PPARD;IGFBP5;ZHX3;GLIS2;CDK5;ZBTB7A;NACC2;PER1;NACC1;VDR;RARA;WWP2;MECP2;BHLHE41,HEXIM1;SBNO2;ZNF552;ZNF174;BCL7A;YEATS2;HEYL;TRIM28;NF2;PRMT6;KAT8;ZNF587B;HDAC10;KDM4A;EID2;SAMD4B;MBD1;WT1;EIF2AK1;IGF2BP1;CHD8;PEX14;LOXL3;DAPK1;BMP7;DEAF1;THRA;LANCL2;CHMP1A;CRY2;BAHD1;NR1D1;ZBTB18;KDM5C;NANOS1;RELA;BCL6;CCDC85B;SFRP2;IKZF4;SHC1
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),0.5014394768083441,1.034079186960733,0.41,1.0,99,21,KIF3B;DCTN3;CLTA;ACTR1A;CAPZB;AP2S1;KIF26A;CD74;KIF5A;KLC2;ARF1;AP2A1;AP2A2;DNM2;AP2M1;SEC24C;DCTN1;AP1B1;AP1M1;LGMN;CTSD,KIF3B;DCTN3;CLTA;ACTR1A;CAPZB;AP2S1;KIF26A;CD74
antigen processing and presentation of exogenous peptide antigen (GO:0002478),0.5014394768083441,1.0358192478728263,0.41041041041041043,1.0,98,21,KIF3B;DCTN3;CLTA;ACTR1A;CAPZB;AP2S1;KIF26A;CD74;KIF5A;KLC2;ARF1;AP2A1;AP2A2;DNM2;AP2M1;SEC24C;DCTN1;AP1B1;AP1M1;LGMN;CTSD,KIF3B;DCTN3;CLTA;ACTR1A;CAPZB;AP2S1;KIF26A;CD74
dephosphorylation (GO:0016311),0.49358180356265974,1.0307997047514192,0.412,1.0,125,23,CTDSP1;PPM1G;PLPP4;CTDNEP1;PPP2R3B;DUSP22;PPP2R5D;PTPRB;DUSP10;PTPN18;PTPRH;PHLPP2;CTDP1;PPM1M;SSH2;DUSP3;PHLPP1;SSH1;PLPPR2;PHPT1;PTPRU;PTPRT;PPP2R1A,CTDSP1;PPM1G;PLPP4;CTDNEP1;PPP2R3B;DUSP22;PPP2R5D;PTPRB;DUSP10
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",0.4997610369749982,1.0344147382110762,0.4214214214214214,1.0,81,20,BICD2;KDELR3;KIF3B;COPG1;KDELR1;TMED9;KIF26A;COPE;NSF;ARCN1;TAPBP;KIF5A;ARF3;KLC2;RAB6B;NAPA;TMEM115;COPZ2;SCYL1;GBF1,BICD2;KDELR3;KIF3B;COPG1;KDELR1;TMED9;KIF26A;COPE;NSF;ARCN1;TAPBP;KIF5A;ARF3
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091),0.4804023687328013,1.0228329316389468,0.422,1.0,216,32,RAB7B;TRAF5;PPRC1;DHX33;SRF;TRIM14;CAMK2A;STK36;EDA;RPS6KA4;PPARGC1B;RELA;TRIM5;CIB1;PRKCZ;FZD4;TRIM32;RELN;JUP;AGT;MAVS;CRTC3;TRIM25;TRIM8;APP;FZD1;PRKCB;TRIM22;CLU;WNT2;CARD11;IRAK1,RAB7B;TRAF5;PPRC1;DHX33;SRF;TRIM14;CAMK2A;STK36;EDA;RPS6KA4;PPARGC1B;RELA
negative regulation of macromolecule metabolic process (GO:0010605),0.4850744977245178,1.0241253776890398,0.427,1.0,125,28,PC;HRAS;ATXN2;OPTN;STC2;KDM4A;CPNE1;TERF2;MAP2K2;HAND2;SNX12;NOCT;DLG4;OLFM1;NOTCH2;SFRP2;SMCR8;MYADM;PINK1;MYCN;TGFB1;UPK3B;AES;FLOT2;APP;WWP2;MECP2;LRPAP1,PC;HRAS;ATXN2;OPTN;STC2;KDM4A;CPNE1;TERF2;MAP2K2;HAND2;SNX12;NOCT;DLG4
positive regulation of cell migration (GO:0030335),0.4710391687864173,1.0180144869543344,0.431,1.0,222,42,GPNMB;C1QBP;DRD1;HRAS;SRGAP2C;F10;PODXL;MYLK;AKT2;CXCL12;DMTN;PIK3CD;RHOD;SEMA3B;F2R;MYADM;ZNF703;INSR;RREB1;CIB1;MTOR;CTSH;PFN1;PTK2B;TGFB1;COL1A1;RIPOR1;GLIPR2;TRIM32;SEMA4G;VTN;STX4;CEMIP;SYDE1;ZNF609;BCAR1;PDPN;MYO1C;FLT1;SEMA4B;CD151;CSF1,GPNMB;C1QBP;DRD1;HRAS;SRGAP2C;F10;PODXL;MYLK
striated muscle contraction (GO:0006941),0.5087515603450946,1.0273310364880741,0.43172690763052207,1.0,62,16,RCSD1;CASQ2;MYBPC3;MYH6;MYOM1;TNNT1;KCNQ1;GAA;NANOS1;KCNH2;SCN5A;MYOM2;SCN3B;MYBPHL;ALDOA;ATP1A2,RCSD1;CASQ2;MYBPC3;MYH6;MYOM1;TNNT1;KCNQ1;GAA;NANOS1;KCNH2;SCN5A
protein ubiquitination (GO:0016567),0.44890716025038563,1.0118636437283548,0.432,1.0,507,93,UBE2Z;KLHL30;KLHL25;DDB1;FBXL22;RNF5;BTBD9;HECTD2;SMURF1;FBXO31;ANAPC2;ABTB1;PAF1;PSMB8;HERC2;LONRF2;OS9;PHC1;HECTD4;FBXO9;ASB2;TMEM129;FBXL8;ARIH2;RNF44;PELI2;PEX5;KLHDC8B;UCHL3;RNF19B;USP5;FBXW2;RNF114;MIB2;FBXL12;KLHL26;SYVN1;FBXO32;UBE2L3;KLHL38;MARCH8;LRSAM1;FBXL18;UBL4A;TSPAN17;PSMB10;PSMF1;USP22;FBXW5;UBE2O;KLHL31;VCP;PSMD2;UBE2H;MARCH2;TNFAIP1;CDC34;MUL1;PINK1;RNF167;PSME3;RNF208;AMFR;UBE3C;DTX3L;KLHDC8A;PELI3;UBE4B;ARRB1;KLHL18;KLHL21;TRIM32;CAND2;ASB1;AREL1;MYLIP;PSMD3;RNF10;TRIM25;UBR4;PSMD9;BTBD11;MGRN1;HECTD3;RNF40;RNF187;TRAF7;FBXL7;UBA1;KEAP1;HUWE1;WWP2;RNF41,UBE2Z;KLHL30;KLHL25;DDB1;FBXL22;RNF5;BTBD9;HECTD2;SMURF1;FBXO31;ANAPC2;ABTB1;PAF1;PSMB8;HERC2;LONRF2;OS9;PHC1;HECTD4;FBXO9;ASB2;TMEM129;FBXL8;ARIH2;RNF44;PELI2;PEX5;KLHDC8B;UCHL3;RNF19B;USP5;FBXW2;RNF114;MIB2;FBXL12;KLHL26;SYVN1;FBXO32;UBE2L3;KLHL38;MARCH8;LRSAM1;FBXL18;UBL4A;TSPAN17;PSMB10;PSMF1;USP22;FBXW5;UBE2O;KLHL31;VCP;PSMD2;UBE2H
regulation of mitotic cell cycle (GO:0007346),0.4776029403348656,1.018455725001011,0.432,1.0,166,30,TMEM8B;DDB1;IQGAP1;PIN1;STK25;TAOK2;AFAP1L2;USP2;MAP2K2;MAP4K2;EIF4EBP1;MAP2K7;CCDC8;USP22;DUSP3;HSF1;FSD1;TGFB1;SLC9A3R1;PIM2;CDC25B;MAP3K3;PIM1;STK10;MAP2K3;BRINP2;DCTN1;PAK4;GBF1;APP,TMEM8B;DDB1;IQGAP1;PIN1;STK25;TAOK2;AFAP1L2;USP2;MAP2K2
regulation of MAPK cascade (GO:0043408),0.46900376744677685,1.0242438780881338,0.433,1.0,204,43,TYRO3;HRAS;CAV1;BMP3;GDF10;TNFRSF10B;CDK12;DHX33;MAP2K2;PELI2;BMP7;RRAS;TNFRSF1B;GDF6;CD74;BMP6;SHC1;MYDGF;F2R;TRIM5;DUSP3;LMTK2;KCTD11;ERBB2;EPHA2;ADRB3;INSR;PHLPP1;LTBR;TEK;TGFB1;EPHB2;PAK4;LAMTOR1;LIF;GDF11;TRAF7;DAG1;FLT1;NGFR;RNF41;TNFRSF1A;IGF2,TYRO3;HRAS;CAV1;BMP3;GDF10;TNFRSF10B;CDK12;DHX33;MAP2K2;PELI2;BMP7;RRAS;TNFRSF1B;GDF6;CD74
Fc receptor mediated stimulatory signaling pathway (GO:0002431),0.5045753795842606,1.0257442024070305,0.43343343343343343,1.0,136,16,BAIAP2;PLPP4;PIK3CB;WIPF3;WASL;WIPF2;ABL1;NCKIPSD;FYN;ARPC1B;PLCG2;ELMO1;ARPC4;GRB2;NR4A3;MYO1C,BAIAP2;PLPP4;PIK3CB;WIPF3
organonitrogen compound biosynthetic process (GO:1901566),0.48604296669324687,1.021419949027253,0.44144144144144143,1.0,182,25,STARD7;ALDH3A2;PPM1L;TNIP1;CERS2;SLC44A5;ALDH18A1;MOCS3;PYCR2;GOT2;DEGS1;GPAT4;ST3GAL4;MOCOS;GLS;MGST1;ST3GAL2;MFSD2A;NFS1;IL18;NAT8L;FURIN;PYCR3;PEMT;LARGE1,STARD7;ALDH3A2;PPM1L;TNIP1;CERS2
positive regulation of apoptotic process (GO:0043065),0.4610979513529694,1.0150149144900644,0.443,1.0,308,51,UBE2Z;BAD;C1QBP;ARHGEF3;TGM2;AIFM1;BCL2A1;DCUN1D3;MAP3K11;AKAP13;NGEF;FGD3;ITSN1;DAPK1;GADD45A;BCL6;SFRP2;ABL1;BAX;F2R;ADAMTSL4;MYBBP1A;APBB1;RPS6KA2;ARHGEF26;PHLDA3;RHOB;PTPA;CTSH;PSEN2;ARHGEF17;DLC1;DNM2;ABR;PNMA1;IGFBP3;ARHGEF4;PTGIS;SIRT2;TP53;AES;SFRP4;NCSTN;BIN1;RASSF2;CDK5;CLIP3;TRAF7;LATS2;NGFR;BOK,UBE2Z;BAD;C1QBP;ARHGEF3;TGM2;AIFM1;BCL2A1;DCUN1D3;MAP3K11;AKAP13;NGEF;FGD3;ITSN1;DAPK1
cell cycle G2/M phase transition (GO:0044839),0.487911261767461,1.0163811112656493,0.449,1.0,128,23,DCTN3;OPTN;NES;MBD1;ACTR1A;ABCB1;TUBG1;PHLDA1;NINL;BRSK2;PRKACA;PPP1R12B;CDK14;CSNK1D;SSNA1;TUBB4A;CDKN2B;DNM2;USH1C;CDC25B;DCTN1;PPP2R1A;FBXL7,DCTN3;OPTN;NES;MBD1;ACTR1A;ABCB1;TUBG1;PHLDA1;NINL;BRSK2;PRKACA;PPP1R12B
cellular response to insulin stimulus (GO:0032869),0.5048913568895003,1.0240305101099292,0.45135406218655966,1.0,111,18,BAIAP2;IDE;PDK2;ATP6V1H;AKT2;SLC2A4;ZFP36L1;ATP6V0E2;SHC1;PKM;INSR;ATP6V0A1;GRB2;ZNF106;ATP6AP1;BCAR1;ATP6V0D1;IGF2,BAIAP2;IDE;PDK2;ATP6V1H;AKT2;SLC2A4;ZFP36L1
regulation of hydrolase activity (GO:0051336),0.4850410288792614,1.0109661900514868,0.45245245245245247,1.0,81,22,CHN2;PLXNA3;CAV1;BVES;NGEF;FGD3;MYH6;BRSK2;NANOS1;OCRL;RAP1GAP;PLXNA1;TBC1D10B;ARHGAP1;PLXNB3;TPM2;PLXNB1;SYDE1;PLXND1;PLXNB2;PLXNA4;SIPA1L1,CHN2;PLXNA3;CAV1;BVES;NGEF;FGD3;MYH6;BRSK2
peptidyl-serine phosphorylation (GO:0018105),0.4813822416291621,1.0137720157273635,0.453,1.0,146,26,MAST2;ERN1;DMPK;IKBKE;STK11;MYLK3;AKT2;MAP2K2;CAMK2A;PRKACA;CSNK1D;PINK1;LMTK2;MAP3K12;MKNK2;PRKCZ;MTOR;MAPK12;MAPKAPK2;PSKH1;MKNK1;SGK1;CDK5;PRKCB;LATS2;PKN1,MAST2;ERN1;DMPK;IKBKE;STK11;MYLK3;AKT2;MAP2K2
protein lipidation (GO:0006497),0.511535926291282,1.01935784468398,0.4538152610441767,1.0,128,15,WIPI1;ZDHHC7;PIGZ;PORCN;WIPI2;ZDHHC16;ZDHHC14;RECK;MELTF;THY1;ZDHHC5;MPPE1;ZDHHC8;ATG4D;ZDHHC3,WIPI1;ZDHHC7;PIGZ
positive regulation of homeostatic process (GO:0032846),0.5020653942357911,1.0147789952722548,0.4542713567839196,1.0,84,16,STAT5B;CAV1;PIK3CB;ANKRD54;DEF8;NPR1;PIK3CD;PPP1R10;PINK1;C2CD2L;PLEKHM1;PML;STX4;STAT3;ATP6AP1;EIF4G1,STAT5B;CAV1;PIK3CB;ANKRD54;DEF8;NPR1;PIK3CD
organic substance transport (GO:0071702),0.5035391009509045,1.022959466629815,0.4573721163490471,1.0,88,18,CAV1;ABCA8;SLC22A18;ABCA1;NME4;SLC22A3;SLC22A17;SLC48A1;SLC47A1;ABCA3;APOL2;CD320;ABCD1;ABCA7;ABCA2;ABCB9;PSAP;PLTP,CAV1;ABCA8;SLC22A18;ABCA1
nervous system development (GO:0007399),0.4456803341091781,1.0058621453700225,0.46,1.0,456,89,PCDHAC1;SDK2;NLGN2;HAPLN3;ALDH3A2;DRD1;MAP1S;APBA1;NFASC;DPYSL4;NES;FEZ1;TRAK1;PCDHAC2;STK11;PCDHB16;SH3GL3;DAGLA;TAOK2;TMOD2;PPP2R5D;DLG2;ITM2B;SDHA;DOC2A;DBNL;ALDH1A2;MBP;CAMK2A;DLG4;ARNT2;OLFM1;ALDH5A1;SIM1;SH3GL1;NOTCH2;PCDHA12;PCDHA4;CTF1;NAV2;GPM6A;FYN;NAGLU;RAPGEFL1;CDH2;SHOX2;ADAM23;SALL3;RAB29;PSPN;ARHGAP26;FZD5;PCDHGC3;SMPD1;GBA2;SPOCK2;CNTFR;TGFB1;ST8SIA2;RELN;DNM3;SHANK1;EPHB2;SPOCK1;PCDHGB6;MYLIP;DCTN1;ADORA1;NPAS2;CDK5;DPYSL5;TRPC5;STAT3;MARK4;NELL1;GDF11;PLXND1;HPCAL4;PCDHGA10;BTBD11;CSGALNACT1;NDN;APLP1;SRRM4;SZT2;WNT2;TPP1;NINJ1;DRD2,PCDHAC1;SDK2;NLGN2;HAPLN3;ALDH3A2;DRD1;MAP1S;APBA1;NFASC;DPYSL4;NES;FEZ1;TRAK1;PCDHAC2;STK11;PCDHB16;SH3GL3;DAGLA;TAOK2;TMOD2;PPP2R5D;DLG2;ITM2B;SDHA;DOC2A;DBNL;ALDH1A2;MBP;CAMK2A;DLG4
regulation of neuron death (GO:1901214),0.5022930430495087,1.01874190649288,0.46138415245737213,1.0,73,15,GPNMB;CTSZ;CHMP4B;RILPL1;APOE;FYN;EGLN3;RAB29;SARM1;SIGMAR1;AKT1S1;CDK5;EIF4G1;CLU;ATP13A2,GPNMB;CTSZ;CHMP4B;RILPL1
response to calcium ion (GO:0051592),0.5000249793451108,1.008951336515562,0.46546546546546547,1.0,80,16,IQGAP1;DPEP1;CAV1;CASQ2;CPNE1;ADD1;PPIF;ADCY1;DMTN;AQP3;SCN5A;CPNE7;CRHBP;CALM3;ANXA11;STIM1,IQGAP1;DPEP1;CAV1;CASQ2;CPNE1;ADD1;PPIF;ADCY1;DMTN
DNA repair (GO:0006281),0.4825187888899637,1.0056248233762048,0.471,1.0,289,22,DDB1;WRNIP1;TRIM28;PRMT6;POLD2;ASCC2;RECQL5;GADD45A;XRCC4;ABL1;DOT1L;VCP;ALKBH5;CIB1;DTX3L;MTOR;FAAP100;TP53;NEIL2;RAD23A;REC8;HUWE1,DDB1;WRNIP1;TRIM28;PRMT6;POLD2;ASCC2
cilium organization (GO:0044782),0.49423677810795336,1.0124129304637082,0.47342026078234706,1.0,193,20,IFT57;PARVA;BBS5;TEKT2;MBD1;ALPK3;NUDCD3;RILPL1;STK36;ABLIM3;UBXN10;EHD3;OCRL;SNAP29;CCDC28B;RAB17;TMEM250;FLNA;EHD1;ATP6V0D1,IFT57;PARVA;BBS5;TEKT2;MBD1;ALPK3;NUDCD3;RILPL1;STK36;ABLIM3;UBXN10;EHD3;OCRL;SNAP29
G2/M transition of mitotic cell cycle (GO:0000086),0.487911261767461,1.0133386126809758,0.475,1.0,127,23,DCTN3;OPTN;NES;MBD1;ACTR1A;ABCB1;TUBG1;PHLDA1;NINL;BRSK2;PRKACA;PPP1R12B;CDK14;CSNK1D;SSNA1;TUBB4A;CDKN2B;DNM2;USH1C;CDC25B;DCTN1;PPP2R1A;FBXL7,DCTN3;OPTN;NES;MBD1;ACTR1A;ABCB1;TUBG1;PHLDA1;NINL;BRSK2;PRKACA;PPP1R12B
Fc-gamma receptor signaling pathway (GO:0038094),0.5053067969383779,1.0087101930641318,0.4754754754754755,1.0,135,15,BAIAP2;PLPP4;PIK3CB;WIPF3;WASL;WIPF2;ABL1;NCKIPSD;FYN;ARPC1B;PLCG2;ELMO1;ARPC4;GRB2;MYO1C,BAIAP2;PLPP4;PIK3CB;WIPF3
cellular response to growth factor stimulus (GO:0071363),0.47621119645545046,1.0051050179267442,0.482,1.0,140,25,ERN1;IQGAP1;EMD;STAT5B;BMP7;ZFP36L1;BMP6;NANOS1;SHC1;TWF2;ZFP36L2;ERBB2;CIB1;MTSS1L;MAPKAPK2;TGFB1;ADAMTS12;SIRT2;MAP2K3;MAGI2;SOX6;EHD1;BCAR1;FLT1;WNT2,ERN1;IQGAP1;EMD;STAT5B
regulation of cell migration (GO:0030334),0.44694811419695246,1.0037618716221228,0.482,1.0,317,78,GPNMB;DRD1;HRAS;PLXNA3;DPEP1;SRGAP2C;NF2;TCAF1;F10;PODXL;ACE;MYLK;DPYSL3;AKT2;PARD6B;SERPINE2;ARAP3;RHOBTB1;DUSP10;CXCL12;PODN;PIK3CD;GNA12;RHOD;SEMA3B;SRGAP2;SFRP2;AMOTL2;F2R;MYADM;ZNF703;PLXNA1;INSR;CIB1;RECK;FLNA;RHOB;CTSH;DLC1;PTK2B;TGFB1;THY1;MYPN;PLXNB3;COL1A1;TBX5;RIPOR1;SULF1;TRIM32;SEMA4G;RND1;SGK1;RHOBTB2;PLXNB1;ADAM15;IGFBP5;STX4;MAGI2;ARSB;CEMIP;SPATA13;PTPRU;PLXND1;RHOC;BCAR1;PDPN;DAG1;SST;MYO1C;FLT1;SEMA4B;CD151;CSF1;PLXNB2;PLXNA4;SRGAP2B;RNF41;DRD2,GPNMB;DRD1;HRAS;PLXNA3;DPEP1;SRGAP2C;NF2;TCAF1;F10;PODXL;ACE;MYLK;DPYSL3;AKT2;PARD6B;SERPINE2;ARAP3;RHOBTB1;DUSP10;CXCL12;PODN
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.46217484278454934,1.0053464729032746,0.483,1.0,205,42,TFG;TNIP1;TRAF5;OPTN;IKBKE;TNFRSF10B;NLRX1;AKAP13;SHARPIN;BRD4;CPNE1;PELI2;CD74;MIB2;RELA;FKBP1A;BCL3;WLS;F2R;MUL1;TRIM5;PINK1;CCL21;CC2D1A;FLNA;LTBR;PIM2;TRIM32;MAP3K3;MAVS;TRIM25;ECM1;TRIM8;MAPKBP1;PRKCB;RHOC;TRIM22;TICAM1;PER1;IRAK1;SHISA5;TNFRSF1A,TFG;TNIP1;TRAF5;OPTN;IKBKE;TNFRSF10B;NLRX1;AKAP13;SHARPIN;BRD4;CPNE1;PELI2
negative regulation of hydrolase activity (GO:0051346),0.47769151443252134,1.0000882522243644,0.48348348348348347,1.0,109,23,HRAS;PCIF1;PPP1R26;WNK1;DLG2;ARL2;PPIF;TERF2;SH3RF2;PPP1R12B;NANOS1;CCDC8;SLC7A14;GMIP;MYO1D;PXK;SH3BP4;PLXNB3;PPP1R12C;TP53;ECM1;CST3;WDR81,HRAS;PCIF1;PPP1R26;WNK1;DLG2;ARL2;PPIF;TERF2;SH3RF2;PPP1R12B;NANOS1;CCDC8;SLC7A14
cellular transition metal ion homeostasis (GO:0046916),0.49083934903786136,1.0056323184289715,0.4844844844844845,1.0,94,18,SLC39A8;FXN;SLC46A1;SLC39A7;ACO1;BMP6;SLC39A14;CYBRD1;HMOX2;SLC22A17;ARF1;SLC39A13;ATP7B;MT2A;APP;ATP6AP1;ATP6V0D1;ATP13A2,SLC39A8;FXN;SLC46A1;SLC39A7;ACO1;BMP6;SLC39A14;CYBRD1
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),0.5053067969383779,1.0105774246636767,0.48542713567839196,1.0,134,15,BAIAP2;PLPP4;PIK3CB;WIPF3;WASL;WIPF2;ABL1;NCKIPSD;FYN;ARPC1B;PLCG2;ELMO1;ARPC4;GRB2;MYO1C,BAIAP2;PLPP4;PIK3CB;WIPF3
organonitrogen compound catabolic process (GO:1901565),0.5032142366806021,1.008155116582901,0.4863498483316481,1.0,57,16,ACE;IDE;RNPEP;UCHL3;CPQ;LRSAM1;TST;MTOR;BCKDK;COMT;RNPEPL1;MPST;BACE1;TPP1;PLA2G15;CTSD,ACE;IDE;RNPEP;UCHL3;CPQ
negative regulation of response to stimulus (GO:0048585),0.4756307778827852,1.0023835435468598,0.491,1.0,128,24,GGT7;TYRO3;NLRX1;RAF1;TERF2;CDK6;KIF26A;LMTK2;ERBB2;SLC30A10;EPHA2;INSR;NCOR2;TEK;TGFB1;THY1;COL3A1;IGFBP3;MAP3K3;EPHB2;AES;FLT1;CLU;ARAF,GGT7;TYRO3;NLRX1;RAF1;TERF2;CDK6;KIF26A
central nervous system development (GO:0007417),0.4563974141822723,0.9984444335163786,0.493,1.0,218,41,HAPLN3;ALDH3A2;MAP1S;NES;SH3GL3;AMIGO2;GRIN2D;PHF8;HNMT;CTNS;CHD8;LOXL3;MBP;THRA;ARNT2;ALDH5A1;BAG6;SH3GL1;COL4A1;FYN;CDH2;ADAM23;PSPN;GBA2;SLC6A17;MYRF;SOX12;RELN;SPOCK1;PITPNM1;NPAS2;CDK5;HSPG2;STAT3;HPCAL4;NDRG4;SZT2;TPP1;RARA;PLXNB2;PTCH1,HAPLN3;ALDH3A2;MAP1S;NES;SH3GL3;AMIGO2;GRIN2D;PHF8;HNMT;CTNS;CHD8;LOXL3;MBP;THRA;ARNT2;ALDH5A1;BAG6;SH3GL1
lipid transport (GO:0006869),0.4802990437492425,1.0098655912762058,0.496,1.0,92,26,STARD7;SLC51A;CAV1;ABCA8;ABCA1;TNFAIP8L3;GOT2;NME4;APOE;ABCA3;SLC10A3;APOL2;GLTP;PPARA;SCARB1;MFSD2A;PPARD;OSBP;NCOA1;PITPNA;ABCA7;PITPNM1;SLC27A4;ABCA2;PSAP;PLTP,STARD7;SLC51A;CAV1;ABCA8;ABCA1
regulation of Ras protein signal transduction (GO:0046578),0.4958305280492099,1.0084167142402498,0.4964964964964965,1.0,91,18,MFN2;ACAP3;MADD;AGAP1;RAF1;ARAP3;EPS8L1;PLCE1;NOTCH2;SYNGAP1;GIT1;ARAP1;DENND4B;APLP2;EPHB2;EPS8;AGFG2;DENND1A,MFN2;ACAP3;MADD;AGAP1;RAF1;ARAP3;EPS8L1;PLCE1;NOTCH2;SYNGAP1
actin cytoskeleton reorganization (GO:0031532),0.48225953661710075,0.9956674271948552,0.5005015045135406,1.0,62,21,PARVA;CXADR;ANTXR1;RAC2;EZR;BRSK2;PHACTR1;DMTN;MYH9;PARVB;DTNBP1;CTTN;CDC42BPB;FLNA;WHAMM;S1PR1;FRY;RHOG;BCAR1;PDLIM4;SIPA1L1,PARVA;CXADR;ANTXR1;RAC2;EZR;BRSK2;PHACTR1;DMTN;MYH9;PARVB;DTNBP1
