Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
ATP-dependent chromatin remodeling (GO:0043044),0.6643288201749502,0.8993348148296807,0.916,1.0,31,19,ZNHIT1;RNF8;SMARCC1;HDAC2;VPS72;ANP32B;NASP;SMARCD2;MBD2;SMARCE1;CHD4;HNRNPC;ACTL6A;SMARCB1;SMARCAD1;SMARCA1;CHD8;SMARCA5;SPTY2D1,ZNHIT1;RNF8;SMARCC1;HDAC2;VPS72
positive regulation of telomere maintenance via telomerase (GO:0032212),0.6558483410447625,0.8839565181423887,0.916,1.0,33,16,CCT3;HMBOX1;PRKCQ;CCT7;PKIB;ATR;ATM;CCT4;MAPKAPK5;XRCC5;FBXO4;AURKB;PARN;POT1;NEK2;TNKS2,CCT3;HMBOX1;PRKCQ;CCT7
protein lipidation (GO:0006497),0.6649646131958427,0.9184265312099936,0.917,1.0,128,32,LY6G6C;VNN2;ATG5;NRN1;PIGG;BST1;WDR45B;VNN1;PGAP3;SELENOK;PIGH;ZDHHC7;PIGO;MPPE1;WIPI1;PIGF;ZDHHC17;NTNG1;ZDHHC15;ATG4C;PIGA;ATG12;PGAP2;ZDHHC21;PIGC;PIGV;ATG4A;PIGB;ZDHHC12;PIGP;ATG7;ATG10,LY6G6C;VNN2;ATG5;NRN1;PIGG;BST1;WDR45B;VNN1;PGAP3;SELENOK;PIGH;ZDHHC7
protein polyubiquitination (GO:0000209),0.6707962489445785,0.9622700832396777,0.918,1.0,284,135,DTX3L;UBE2G1;LRSAM1;UBE2C;PSMA2;PSMA5;FBXW10;UBE2N;HUWE1;NHLRC1;AMFR;RNF6;FBXL18;UBR5;SMURF1;PSMC5;RNF8;BFAR;UBB;UBE2D4;RNF146;FBXL22;RNF19B;RNF167;UBE2V1;SHARPIN;FBXO15;CDC26;PSMD3;FBXW9;UBE2D1;PSMC4;FBXL12;UBC;RNF34;ZFP91;PSMC6;PSMB4;TRAF6;FBXL14;HERC5;UBE2E3;PSME4;UBE2W;PSMA7;KLHL3;RNF216;UBE2K;RNF41;FBXO6;PSMB3;LNPEP;LONRF1;PSMA4;RNF111;PSMB1;PSMD14;PSMA1;TOPORS;MARCH5;ZNRF2;RNF20;FBXO9;RNF181;PSMD5;RNF5;RNF168;UBE2T;TRIM56;PSMD11;UBE3D;CCNF;BLMH;MKRN1;RNF114;WWP1;DTL;CUL3;PSMC1;DDB2;ZNRF1;SHPRH;FBXL20;PSMB7;SASH1;LMO7;UBOX5;FBXO4;TAF1;FBXO10;NHLRC3;PSMA3;ITCH;HACE1;ANKIB1;RNF115;RNF138;NPEPPS;HERC6;BRCA1;UBE3C;UBE2D3;PSMB9;FBXO22;PSMC2;TANK;PSMD10;UBR2;CDC23;SKP1;PSMD4;HECTD1;UBE2H;CDC27;UNKL;FBXW4;FBXL5;TRIP12;SKP2;TRIM5;ANAPC10;MYLIP;UBE4A;WWP2;TRIM69;TNKS2;MARCH8;RNF144B;NEDD4L;NEDD4;UBE4B;CHFR;UBE3B;DZIP3;FBXW7,DTX3L;UBE2G1;LRSAM1;UBE2C;PSMA2;PSMA5;FBXW10;UBE2N;HUWE1;NHLRC1;AMFR;RNF6;FBXL18;UBR5;SMURF1;PSMC5;RNF8;BFAR;UBB;UBE2D4;RNF146;FBXL22;RNF19B;RNF167;UBE2V1;SHARPIN;FBXO15;CDC26;PSMD3;FBXW9;UBE2D1;PSMC4;FBXL12;UBC
regulation of establishment of planar polarity (GO:0090175),0.6628650122148457,0.9215519230261409,0.918,1.0,90,37,PSMA2;PSMA5;RHOA;SMURF1;PSMC5;UBB;CLTC;DVL3;PSMD3;PSMC4;UBC;PSMC6;PSMB4;PSME4;PSMA7;AP2A1;PSMB3;FZD3;CDC42;PSMA4;PSMB1;PSMD14;PSMA1;FZD6;PSMD5;PSMD11;PSMC1;PSMB7;AP2S1;PSMA3;PSMB9;PSMC2;PSMD10;AP2B1;PSMD4;DAAM1;TIAM1,PSMA2;PSMA5;RHOA;SMURF1;PSMC5;UBB;CLTC;DVL3;PSMD3;PSMC4;UBC
negative regulation of cellular process (GO:0048523),0.669967430113647,0.9617854089040979,0.919,1.0,535,149,FTH1;FABP6;KARS;TXNIP;TENM1;ARHGAP1;ZP3;HYAL1;BNIPL;PML;ATG5;ITGA1;TP53INP1;BNIP3L;CD34;ESR2;NDUFA13;LMNA;NDUFS3;TAF6;CDKN2A;SUSD2;RNF167;EREG;IFNLR1;GPNMB;DNAJB2;RBM5;GNRH1;HPGD;DLG5;CDK6;IRF6;PPP2R1A;CDA;ANP32B;PRKD1;NKX3-1;APOBEC3D;NAIF1;HTR2B;THAP5;NPM1;ACVR1B;IRF1;TP53;SMAD4;RNF41;APOBEC3B;CTGF;ERBB4;PIWIL2;BRD7;HSPA1B;PTPN2;IP6K2;BST2;PTEN;CUL2;NCK1;MARCH5;ZBTB17;PTPRJ;ADAM22;SMARCA2;CHMP1A;SIRT1;ARID2;FOXO4;COPS8;VAMP3;JAK2;APOBEC3H;PDS5B;CDKN1A;RBBP7;PPT1;RHOB;P3H2;ATF5;RND1;ENPP1;CHMP2A;APOBEC3F;BTN2A2;FLCN;VAMP8;EIF2AK3;OSGIN1;CRLF3;EI24;NME6;JADE1;VPS13C;PPP2R5C;CBLL1;FRK;CYP1B1;SMARCB1;FUZ;CLU;IL1A;ING4;MIA3;DLC1;BTG4;PKD2;GMNN;LPXN;MXD4;AKR1B1;PTK2B;DUS2;UBR2;CUL5;SUZ12;APC;IFIT3;PPM1D;SNX12;CDKN2C;TES;APOBEC3C;ARHGDIB;TSC1;RAF1;RASA1;CD164;E2F7;CDKN1B;DCUN1D3;PDCD4;SP100;BTG2;CYR61;MYBL1;SESN2;ABI1;DHRS2;VPS4B;TSPYL2;DDAH1;NEDD4L;PTPRK;HIST1H2AC;CDKN2B;TGFBR3;TMBIM6;RAPGEF2,FTH1;FABP6;KARS;TXNIP;TENM1;ARHGAP1;ZP3;HYAL1;BNIPL;PML;ATG5;ITGA1;TP53INP1;BNIP3L;CD34;ESR2;NDUFA13;LMNA;NDUFS3;TAF6;CDKN2A;SUSD2;RNF167;EREG;IFNLR1;GPNMB;DNAJB2;RBM5;GNRH1;HPGD;DLG5
spliceosomal complex assembly (GO:0000245),0.6531008233488437,0.8923467315612191,0.919,1.0,42,20,SMN1;LSM4;SCAF11;RBM5;SNRPD1;SNRPD3;SRSF10;LUC7L2;SNRPG;SRSF5;SF3B1;SNRPE;SNRNP200;SART3;CRNKL1;PRPF6;DDX23;GCFC2;CELF1;SRSF9,SMN1;LSM4;SCAF11;RBM5;SNRPD1;SNRPD3
positive regulation of cell motility (GO:2000147),0.6680507610738611,0.9339967201846094,0.92,1.0,180,41,TAC4;EGF;SYNE2;ZNF304;PRKCA;PAK1;PDGFD;GPNMB;LGR6;RHOD;IGF1R;CNTN1;CCL5;SUN2;FGFR1OP;SEMA3E;ELP1;MYOC;CARMIL1;ADAM17;PDCD10;FER;ELP3;CBLL1;ARHGEF39;NUMB;RUFY3;ELP6;PTK2B;GTSE1;SPAG9;APC;SDCBP;SEMA3C;DAB2;GCNT2;CCAR1;SEMA3A;TIAM1;CYR61;FGF1,TAC4;EGF;SYNE2;ZNF304;PRKCA
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277),0.6621243698870494,0.8911265587659755,0.92,1.0,75,17,GRK4;C3;CAMKMT;GUCY2D;DTNBP1;NMT2;CCL5;CNGA1;USP33;FNTB;RNF7;RGS2;RGS5;PDCL;GIT2;NMT1;LRRK2,GRK4;C3;CAMKMT;GUCY2D;DTNBP1;NMT2;CCL5;CNGA1
negative regulation of epithelial cell proliferation (GO:0050680),0.6612947806246519,0.8953453828861996,0.921,1.0,67,19,MBD4;EREG;CDK6;SYNJ2BP;NKX3-1;AIMP1;TINF2;KLF9;BRCA2;PTPRM;STAT1;PEX2;PBLD;KRIT1;SPARC;PTPRK;CDKN2B;TGFBR3;FBXW7,MBD4;EREG;CDK6;SYNJ2BP;NKX3-1
protein ubiquitination (GO:0016567),0.6722210646042719,0.9703768623445025,0.922,1.0,507,219,DTX3L;UBE2G1;NEDD8;LRSAM1;UBE2C;CNOT4;VCPIP1;DET1;NLRC4;PCNP;PSMA2;PSMA5;RCHY1;FBXW10;UBE2N;HUWE1;ASB9;NUB1;NHLRC1;AMFR;KLHL13;USP22;RNF6;FBXL18;UBR5;DCAF15;SMURF1;PSMC5;RNF8;BFAR;UBB;UBE2D4;RNF146;FBXL22;RNF19B;RNF167;UBE2V1;FBXO15;KLHL7;KLHL33;BRAP;PSMD3;PINK1;FBXW9;UBE2D1;PSMC4;FBXL12;UBC;RNF34;NOSIP;PSMC6;HECTD3;PSMB4;TRAF6;FBXL14;HECTD4;HERC5;UBE2E3;CCDC22;RNF135;PSME4;UBE2W;RNF11;PSMA7;RNF13;KEAP1;RNF44;KLHL3;GAN;KLHDC8B;UBE2K;RNF41;FBXO6;UCHL3;PSMB3;HIST1H2BN;LNPEP;LONRF1;PSMA4;RNF111;PSMB1;PSMD14;CUL2;PSMA1;TOPORS;MARCH5;ZFAND4;ZNRF2;RNF20;FBXO9;RNF181;SIRT1;HIST1H2BO;PSMD5;PCNA;RNF7;MDM2;KLHL24;RNF5;FBXO45;RNF168;TRPC4AP;KLHL4;UBE2T;PSMD11;BIRC5;UBE3D;CCNF;KLHL5;BLMH;LEO1;MKRN1;RNF114;WWP1;DTL;FANCL;CUL3;PSMC1;DDB2;ANAPC16;ZNRF1;SHPRH;PHC1;UBA1;FBXL20;PSMB7;SASH1;LMO7;PEX12;UBOX5;FBXO4;HIST1H2BK;CUL9;TAF1;FBXO10;VCP;RMND5B;RNF185;CTR9;KCTD10;NHLRC3;PSMA3;HIST1H2BH;CBLL1;XIAP;ITCH;BTBD3;TRIM23;HACE1;ANKIB1;RNF115;RNF138;NPEPPS;OS9;HIST1H2BC;HERC6;BRCA1;UBE3C;UBE2D3;PSMB9;UBR1;PAF1;FBXO22;PSMC2;UBE2Z;TANK;NFE2L2;PSMD10;SPOP;COMMD1;UBR2;CCNB1IP1;CUL5;SKP1;PSMD4;HECTD1;BTBD9;SAE1;RMND5A;UBE2H;HIST1H2BJ;ATG3;HLTF;IPP;BIRC3;RNF10;PEX2;UNKL;RFWD3;FBXW4;FBXL5;TRIP12;TRIM68;SKP2;RAG1;RNF141;KBTBD8;MYLIP;KLHL28;UBE4A;WWP2;TRIM69;TNKS2;MARCH8;RNF144B;NEDD4L;NEDD4;UBE4B;TRIM37;CHFR;HIST1H2BD;UBE3B;KLHL15;KLHL12;AREL1;TNFAIP1;RNF38;DZIP3;FBXW7,DTX3L;UBE2G1;NEDD8;LRSAM1;UBE2C;CNOT4;VCPIP1;DET1;NLRC4;PCNP;PSMA2;PSMA5;RCHY1;FBXW10;UBE2N;HUWE1;ASB9;NUB1;NHLRC1;AMFR;KLHL13;USP22;RNF6;FBXL18;UBR5;DCAF15;SMURF1;PSMC5;RNF8;BFAR;UBB;UBE2D4;RNF146;FBXL22;RNF19B;RNF167;UBE2V1;FBXO15;KLHL7;KLHL33;BRAP;PSMD3;PINK1;FBXW9;UBE2D1;PSMC4;FBXL12;UBC
regulation of telomere maintenance via telomerase (GO:0032210),0.6546369802607713,0.8968041988273054,0.922,1.0,52,23,CCT3;HMBOX1;PRKCQ;CCT7;PKIB;ATR;ATM;TINF2;CCT4;MAPKAPK5;HNRNPC;XRCC5;FBXO4;SMG5;STN1;XRN1;AURKB;PARN;CTC1;POT1;NEK2;DCP2;TNKS2,CCT3;HMBOX1;PRKCQ;CCT7
positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437),0.6613574426851081,0.9206072605975902,0.923,1.0,77,37,UBE2C;PSMA2;PSMA5;PSMC5;UBB;CDC26;CDC20;PSMD3;UBE2D1;PSMC4;UBC;PSMC6;PSMB4;PSME4;BUB1B;PSMA7;PSMB3;PSMA4;PSMB1;PSMD14;PSMA1;PSMD5;PSMD11;PSMC1;ANAPC16;PSMB7;PSMA3;PSMB9;PSMC2;PSMD10;CDK1;CDC23;SKP1;PSMD4;CDC27;CCNB1;ANAPC10,UBE2C;PSMA2;PSMA5;PSMC5;UBB;CDC26;CDC20;PSMD3;UBE2D1;PSMC4;UBC
ubiquitin-dependent protein catabolic process (GO:0006511),0.669237570848257,0.9618307045165234,0.923,1.0,342,158,DTX3L;UBE2G1;NEDD8;UBE2C;PPP1R11;PCNP;PSMA2;KCTD5;PSMA5;RCHY1;HUWE1;NUB1;NHLRC1;AMFR;PML;RNF6;UBR5;SMURF1;PSMC5;ARNTL;RNF8;BFAR;UBB;RNF146;FBXL22;UBAP1;RNF19B;SHARPIN;FBXO15;CDC26;CDC20;PSMD3;PINK1;UBE2D1;PSMC4;UBC;RNF34;PSMC6;HECTD3;PSMB4;NSFL1C;FBXL14;HECTD4;KCTD21;PSME4;UBE2W;RNF11;BUB1B;PSMA7;RNF44;KLHL3;TOLLIP;PLAA;RNF216;TP53;UFD1;UBE2K;UBAP1L;VPS37A;USP33;PSMB3;PSMA4;RNF111;PSMB1;PSMD14;CUL2;PSMA1;TOPORS;ARMC8;ZNRF2;RNF20;RNF181;TOM1L1;SIRT1;COPS3;PSMD5;RNF7;MDM2;KLHL24;RNF5;FBXO45;RNF168;TRPC4AP;LTN1;PSMD11;WWP1;DTL;CUL3;PSMC1;ANAPC16;ZNRF1;OTUD7B;UBA1;PSMB7;MVB12A;CSNK1A1;TAF1;FBXO10;PCBP2;VCP;RMND5B;RNF185;KCTD10;NHLRC3;PSMA3;PPP2R5C;ITCH;BTBD3;HACE1;ANKIB1;RNF115;OS9;KIF14;GSK3B;UBE3C;SQSTM1;UBE2D3;PSMB9;FBXO22;PSMC2;TSG101;NFE2L2;PSMD10;GTSE1;CDK1;SPOP;ATXN3;CLOCK;CUL5;CDC23;SKP1;APC;PSMD4;UBXN1;BTBD9;RMND5A;UBE2H;CDC27;FBXW4;TRIP12;FBXO8;ANAPC10;USP44;MYLIP;VPS4B;UBE4A;WWP2;RNF144B;NEDD4L;NEDD4;UBE4B;CHFR;UBE3B;KLHL15;AREL1;TNFAIP1;RNF38;KCTD2,DTX3L;UBE2G1;NEDD8;UBE2C;PPP1R11;PCNP;PSMA2;KCTD5;PSMA5;RCHY1;HUWE1;NUB1;NHLRC1;AMFR;PML;RNF6;UBR5;SMURF1;PSMC5;ARNTL;RNF8;BFAR;UBB;RNF146;FBXL22;UBAP1;RNF19B;SHARPIN;FBXO15;CDC26;CDC20;PSMD3;PINK1;UBE2D1;PSMC4;UBC
RNA export from nucleus (GO:0006405),0.6606314093231563,0.9296481723635989,0.924,1.0,120,47,NUP62CL;THOC2;THOC6;DDX19B;RBMX2;POM121L2;HNRNPA2B1;NUP214;THOC1;SRSF10;POLDIP3;CPSF4;THOC7;NUP160;NPM1;RBM8A;AAAS;PHAX;SRSF5;NUP54;NUP35;DDX19A;SLU7;NUPL2;NUP133;CPSF2;NUP107;FIP1L1;SRSF11;UPF2;NUP205;ZC3H11A;SMG5;UPF1;CDC40;TPR;SRSF4;NUP37;UPF3B;DHX38;WDR33;NUP58;NUP98;TSC1;FYTTD1;BUD13;SRSF9,NUP62CL;THOC2;THOC6;DDX19B;RBMX2;POM121L2;HNRNPA2B1;NUP214
negative regulation of cellular amide metabolic process (GO:0034249),0.6646431488334513,0.9185999472541527,0.924,1.0,76,28,SORL1;MEX3B;SNRNP70;ORMDL1;SNCA;ROCK1;IGF2BP3;CAPRIN1;DHFR;ORMDL2;RPL13A;GIGYF2;SAMD4A;IGF2BP2;ZNF540;FXR2;CNOT2;EIF2AK3;PATL2;CLU;FMR1;FXR1;CNOT1;CPEB3;TSC1;BTG2;SHMT1;IGF2BP1,SORL1;MEX3B;SNRNP70;ORMDL1;SNCA;ROCK1;IGF2BP3
positive regulation of JAK-STAT cascade (GO:0046427),0.6534246048618142,0.8787133161144536,0.924,1.0,65,16,IL18;TSLP;IL23A;CCL5;ERBB4;JAK2;TNFSF18;PIBF1;STAP2;CRLF3;CYP1B1;PARP14;PARP9;PTK2B;HCLS1;PRLR,IL18;TSLP;IL23A;CCL5
insulin receptor signaling pathway (GO:0008286),0.6600294875964237,0.908575759307058,0.925,1.0,68,25,AP3S1;PIK3C2A;PDK2;IGF1R;BAIAP2L2;ATP6V0E1;ATP6V1H;ATP6V1C1;PTPN2;IDE;FOXO4;FER;ATP6V1E1;ATP6V1G1;PHIP;ZNF106;C2CD5;ATP6V1D;BAIAP2L1;ATP6V0D1;PIK3CA;APC;ATP6V1A;ATP6V1B2;PIK3R3,AP3S1;PIK3C2A;PDK2;IGF1R
negative regulation of canonical Wnt signaling pathway (GO:0090090),0.6623596970691107,0.9300237204752004,0.926,1.0,149,46,GREM1;PSMA2;PSMA5;STK4;PSMC5;UBB;DVL3;PSMD3;PSMC4;UBC;PSMC6;PSMB4;SDHAF2;PSME4;PSMA7;PSMB3;PSMA4;PSMB1;PSMD14;PSMA1;FZD6;PSMD5;STK3;PSMD11;CUL3;PSMC1;PSMB7;CSNK1A1;CYLD;JADE1;PSMA3;FUZ;GSK3B;PSMB9;PSMC2;CHD8;SCYL2;PSMD10;APC;PSMD4;DAB2;TBX18;INVS;RBMS3;KLHL12;CTNND1,GREM1;PSMA2;PSMA5;STK4;PSMC5;UBB;DVL3;PSMD3;PSMC4;UBC
positive regulation of cell migration (GO:0030335),0.6669249936159122,0.9386071097711749,0.926,1.0,222,57,EGF;SYNE2;ZNF304;ZP3;HYAL1;PRKCA;HDAC6;RAB11A;PAK1;PDGFD;DOCK1;GPNMB;LGR6;RHOD;IGF1R;CNTN1;CCL5;SUN2;FGFR1OP;ACVR1B;SEMA3E;PLAA;ELP1;CAPN7;MYOC;CARMIL1;ADAM17;TNFSF18;DDR2;PDCD10;FER;ELP3;RREB1;CBLL1;ARHGEF39;MIA3;NUMB;RUFY3;ELP6;KIF20B;PTK2B;MTOR;GTSE1;SPAG9;NIPBL;APC;SDCBP;SEMA3C;DAB2;GCNT2;CCAR1;SEMA3A;TIAM1;CYR61;FGF1;CLASP2;RAPGEF2,EGF;SYNE2;ZNF304;ZP3;HYAL1;PRKCA;HDAC6;RAB11A;PAK1;PDGFD;DOCK1;GPNMB;LGR6
"regulation of mRNA splicing, via spliceosome (GO:0048024)",0.6592041118266565,0.8947562357391349,0.926,1.0,61,20,SAP18;RBM5;DDX17;SFSWAP;SRSF10;RBM8A;SNW1;PRDX6;MBNL3;THRAP3;RBM7;CWC22;MBNL1;SRSF4;FMR1;MBNL2;TIA1;NUP98;RBFOX2;SRSF9,SAP18;RBM5;DDX17;SFSWAP;SRSF10
transcription from RNA polymerase II promoter (GO:0006366),0.6699330750615925,0.96303061100198,0.928,1.0,486,166,CDK9;TAF5;SETD2;CDK4;SNRPB;GTF2H4;THOC2;GTF2A1;POLR2F;HIVEP2;THOC6;PAX6;BTF3;RARB;TFCP2;COPS5;NFX1;ESR2;C5AR1;KDM5A;MED31;HNF4G;ESR1;MBD4;TAF6;TAF1A;LMO4;POLR2G;MED16;SNRPD3;INTS8;MED30;THOC1;POLR2D;NR3C2;POLDIP3;INTS12;CPSF4;MLLT1;THOC7;HSF2;NELFCD;INTS5;GTF2A2;RBM8A;SOX5;SNRPG;IRF1;ZNF345;POU2F1;TMF1;DEK;PHAX;NR0B2;SRSF5;BAX;CTGF;SNRPF;ELP1;CREBBP;SNW1;RPAP1;MAML1;PMF1;CSTF2T;SLU7;TADA2A;ETV7;SNRPE;SNAPC5;ZNF141;CPSF2;ICE2;FOXO4;NR1H3;ZBTB7B;IRF7;MED4;MED7;NR4A2;FIP1L1;SRSF11;INTS14;CDKN1A;CLP1;POLR2B;TAF9;CSTF2;TAF7;THRAP3;INTS2;SNAPC3;RPRD1B;POLR2A;SUPT6H;MED18;CDK12;LEO1;ELP3;CCNT2;MED8;NFAT5;MED6;TAF11;RREB1;CCNH;TAF12;ZC3H11A;MED20;MNAT1;TAF1;GTF2F1;IWS1;NABP1;CTR9;GTF2H3;GTF2E1;ERCC6;GTF2H5;CDC40;CDK7;CPSF7;ECD;NR1D2;GTF2B;YAP1;ZNF45;SRSF4;PAF1;AKR1B1;UPF3B;TAF9B;NFE2L2;INTS7;TAF3;GTF2H1;ELOA;CDK1;RXRB;PIR;INTS4;DHX38;TRPS1;WDR33;ARID4A;PPM1D;NRBP1;NFKB1;TCF4;NELFE;ARNT;EAF1;CCNC;ELP4;TAF2;NR6A1;MED14;CCNB1;PTTG1;AHR;TRIP11;LSM11;TAF8;ELL2;MED23;SRSF9,CDK9;TAF5;SETD2;CDK4;SNRPB;GTF2H4;THOC2;GTF2A1;POLR2F;HIVEP2;THOC6;PAX6;BTF3;RARB;TFCP2;COPS5;NFX1;ESR2;C5AR1;KDM5A;MED31;HNF4G;ESR1;MBD4
innate immune response activating cell surface receptor signaling pathway (GO:0002220),0.6630299420046885,0.9317359316602858,0.929,1.0,125,47,EP300;CLEC7A;PSMA2;PSMA5;UBE2N;IKBKG;PSMC5;PAK1;UBB;UBE2V1;PSMD3;UBE2D1;PSMC4;UBC;PSMC6;PSMB4;TRAF6;TAB1;PSME4;PSMA7;MUC7;TAB3;MUC19;PSMB3;CREBBP;PSMA4;PSMB1;PSMD14;PAK2;PSMA1;PRKACA;PSMD5;CHUK;PSMD11;PSMC1;PSMB7;PAK3;PSMA3;PRKACB;PSMB9;PSMC2;RPS6KA5;PSMD10;SKP1;PSMD4;NFKB1;RAF1,EP300;CLEC7A;PSMA2;PSMA5;UBE2N;IKBKG;PSMC5;PAK1;UBB;UBE2V1;PSMD3;UBE2D1;PSMC4;UBC
"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",0.6628650122148457,0.9235524653312331,0.931,1.0,89,37,PSMA2;PSMA5;RHOA;SMURF1;PSMC5;UBB;CLTC;DVL3;PSMD3;PSMC4;UBC;PSMC6;PSMB4;PSME4;PSMA7;AP2A1;PSMB3;FZD3;CDC42;PSMA4;PSMB1;PSMD14;PSMA1;FZD6;PSMD5;PSMD11;PSMC1;PSMB7;AP2S1;PSMA3;PSMB9;PSMC2;PSMD10;AP2B1;PSMD4;DAAM1;TIAM1,PSMA2;PSMA5;RHOA;SMURF1;PSMC5;UBB;CLTC;DVL3;PSMD3;PSMC4;UBC
regulation of response to external stimulus (GO:0032101),0.6616489288546041,0.9130350010657059,0.931,1.0,108,31,GRK4;SETD6;CXCR4;CAMKMT;BST1;GUCY2D;NMT2;TNFSF4;CNGA1;HERC5;FNTB;PTGS2;NLRP14;RNF7;JAK2;NLRP3;CASP4;ADAMTS12;USP18;OTUD7B;XIAP;NR1D2;NMT1;CASP1;CD55;BIRC3;AGTR1;TRIM5;NLRX1;ELMOD2;ANXA1,GRK4;SETD6;CXCR4;CAMKMT;BST1;GUCY2D;NMT2;TNFSF4;CNGA1;HERC5
regulation of signal transduction (GO:0009966),0.6645871815190258,0.9355366654532088,0.931,1.0,234,59,ALOX15;CDC42SE2;ZIC1;GRK4;NLRC4;CRK;HDAC6;TEK;ESR1;SHARPIN;BRAP;BST1;CD177;IGF1R;SYNJ2BP;PPP2R1A;RWDD3;PRKD1;NUCKS1;ABRACL;DCDC2;ROS1;MTCH1;PLSCR1;USP33;ERBB4;CREBBP;SNW1;PTPN2;MUSK;GALNT11;ANKMY2;NCK1;SIRT1;DDR2;BIRC5;RGS2;BRAF;SASH1;ELF1;RGS5;PDCL;MST1R;GIT2;XIAP;FUZ;CLU;SENP2;CD55;EPHA5;CMAHP;INTU;RAF1;BIRC3;EPHA7;SP100;TRIM5;TMEM237;TSPYL2,ALOX15;CDC42SE2;ZIC1;GRK4;NLRC4;CRK;HDAC6;TEK;ESR1;SHARPIN;BRAP;BST1
stress-activated MAPK cascade (GO:0051403),0.6474876224557448,0.8807640153205576,0.931,1.0,63,19,UBE2N;IKBKG;UBB;UBE2V1;MAP2K3;UBC;TRAF6;TAB1;TAB3;MAP3K13;CHUK;MAPK13;MINK1;MAP3K5;MAP4K3;SKP1;NFKB1;MAPK10;MAPK8,UBE2N;IKBKG;UBB;UBE2V1;MAP2K3;UBC
RNA processing (GO:0006396),0.6641785049067161,0.9427433862994645,0.934,1.0,194,78,SNRPB;PRPF4;LSM4;WDR62;LIN28B;DDX19B;SNRPN;M1AP;SNRNP70;NONO;SCAF11;HNRNPA2B1;SNRNP48;DHX30;RBM5;DDX17;SNRPD1;SNRPD3;AKAP8L;DHX8;THOC1;PPP2R1A;DHX29;DDX54;LSM6;SNRPG;RSRC1;SRSF5;LSM5;SNRPF;PIWIL2;DDX19A;ATXN1;SNRNP40;SLU7;PRKACA;SNRNP35;SRSF11;PDCD7;RRAGC;DROSHA;CLP1;SF3B2;DHX57;AGGF1;DQX1;MRPL44;EFTUD2;YTHDC2;CDK12;DUSP11;DHX35;HNRNPC;BCAS2;PRPF4B;LSM3;TFIP11;DHX16;CDC40;MBNL1;SRSF4;KIN;PRMT9;DICER1;PRPF6;TEP1;DHX38;PPIG;GEMIN2;DDX23;RBM6;NOVA1;ZCRB1;HELB;RBMS1;CELF1;SRSF9;RBMS2,SNRPB;PRPF4;LSM4;WDR62;LIN28B;DDX19B;SNRPN;M1AP;SNRNP70;NONO;SCAF11;HNRNPA2B1;SNRNP48;DHX30;RBM5;DDX17;SNRPD1;SNRPD3;AKAP8L;DHX8;THOC1;PPP2R1A
negative regulation of Wnt signaling pathway (GO:0030178),0.6616855514307569,0.929736036250442,0.934,1.0,175,49,GREM1;CTNNBIP1;PSMA2;PSMA5;STK4;PSMC5;UBB;DVL3;PSMD3;PSMC4;UBC;PSMC6;PSMB4;SDHAF2;PSME4;WWOX;TAX1BP3;PSMA7;PSMB3;PSMA4;PSMB1;PSMD14;PSMA1;FZD6;PSMD5;STK3;NLK;PSMD11;CUL3;PSMC1;PSMB7;CSNK1A1;CYLD;JADE1;PSMA3;FUZ;GSK3B;PSMB9;PSMC2;CHD8;SCYL2;PSMD10;APC;PSMD4;DAB2;INVS;RBMS3;KLHL12;CTNND1,GREM1;CTNNBIP1;PSMA2;PSMA5;STK4;PSMC5;UBB
phosphate-containing compound metabolic process (GO:0006796),0.6634448648998029,0.9348168541230673,0.934,1.0,184,51,THTPA;FAM20A;NADK;OCRL;INPP5D;PLCD4;HTR2B;TOLLIP;PLAA;PPIP5K1;ACP6;IP6K2;PTEN;PAK2;TOP1;PIK3CG;DUSP3;G6PD;INPP5K;PLPP5;GK;PLCH1;PPP3CB;INPP1;ENPP1;PANK2;PLA2G16;PLA2G4A;ACYP2;HINT3;PLA2G4C;IPMK;GALK2;PTPRD;INPP5B;GDE1;MTOR;PIK3CA;HDHD2;EPHA7;SYNJ1;PIK3CB;PLCB4;APTX;IMPA1;PPIP5K2;PPP3CA;LRRK2;GFPT1;INPP4B;GK5,THTPA;FAM20A;NADK;OCRL;INPP5D;PLCD4
anaphase-promoting complex-dependent catabolic process (GO:0031145),0.6611734680557273,0.9225699751757028,0.935,1.0,80,41,UBE2C;PSMA2;PSMA5;PSMC5;UBB;CDC26;CDC20;PSMD3;UBE2D1;PSMC4;UBC;PSMC6;PSMB4;PSME4;BUB1B;PSMA7;PSMB3;PSMA4;PSMB1;PSMD14;PSMA1;PSMD5;PSMD11;CUL3;PSMC1;ANAPC16;PSMB7;PSMA3;AURKB;PSMB9;AURKA;PSMC2;PSMD10;CDK1;CDC23;PSMD4;CDC27;CCNB1;PTTG1;SKP2;ANAPC10,UBE2C;PSMA2;PSMA5;PSMC5;UBB;CDC26;CDC20;PSMD3;UBE2D1;PSMC4;UBC
