Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
mRNA export from nucleus (GO:0006406),0.6460540652534007,0.931325768541094,0.782,0.9941953849055445,106,18,CHTOP;ZC3H3;FIP1L1;ZC3H11A;SRRM1;CPSF4;SRSF11;POLDIP3;SRSF4;AAAS;SRSF5;THOC7;SMG6;DDX39B;SYMPK;HHEX;DDX25;CPSF1,CHTOP;ZC3H3;FIP1L1;ZC3H11A;SRRM1;CPSF4;SRSF11
interleukin-1-mediated signaling pathway (GO:0070498),0.6494466048331028,0.9308683436304392,0.768,0.9943001944011662,96,17,TRAF6;RIPK2;PLCB1;IRAK4;IKBKB;PSME2;RELA;PELI3;FBXW11;TAB1;BTRC;MAP2K6;NFKBIA;PSME1;IRAK1;PELI1;MAPK3,TRAF6;RIPK2;PLCB1
transforming growth factor beta receptor signaling pathway (GO:0007179),0.6169195433669692,0.8879902868908235,0.875,0.9943970650157243,77,16,TGFBR3;SMAD4;TGFBR1;ITGB5;DUSP15;TWSG1;USP9Y;FURIN;CBL;F11R;CLDN5;DUSP22;SRC;PRKCZ;COL1A2;FOXH1,TGFBR3;SMAD4;TGFBR1;ITGB5;DUSP15
regulation of MAPK cascade (GO:0043408),0.6268799786788248,0.9374873721660099,0.856,0.9945095272252923,204,46,EPHA4;TRAF7;CD4;FLT4;EPHA8;NF1;FN1;TSG101;RRAS;INSR;MAP2K2;CD74;PAK6;PAK4;PAK3;FGFR4;LTBR;EPHB6;ADRA2B;IGF2;FGFR3;DAG1;NBR1;DAB2IP;BMP2;MERTK;DDR1;MST1R;PTPN6;PAK1;TNFRSF25;F2R;BMP7;EPHB3;RASGRP1;ADRA2C;GDF11;PDGFRA;MAPK3;ROR2;FGFR2;TYRO3;EPHB2;JCAD;BMP5;KIT,EPHA4;TRAF7;CD4;FLT4;EPHA8;NF1;FN1;TSG101
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),0.6457605820381451,0.9370777681321178,0.768,0.9945536471858081,77,21,TANK;NOS3;CASP8;SH3RF1;TGFBR1;MAP2K5;RELA;AKT1;TRADD;PELI3;TNFAIP3;SRC;ITGA6;ICAM1;ARHGEF2;RFFL;TMBIM1;EYA2;TCF7L2;CFLAR;BMP5,TANK;NOS3;CASP8;SH3RF1;TGFBR1
regulation of small GTPase mediated signal transduction (GO:0051056),0.6547401278562811,0.9874733046949402,0.598,0.9945856517125133,141,52,RACGAP1;ARHGEF26;SOS1;ARHGAP32;ARHGAP40;ARHGAP33;GMIP;KALRN;ARHGAP30;SOS2;AKAP13;NGEF;RAC2;ARHGAP20;RHOBTB1;RHOT2;SRGAP1;ARHGAP39;ARHGAP24;RHOV;ARHGAP21;ARHGEF11;ARHGEF9;NCOA3;SH3BP1;OPHN1;VAV2;PLCE1;PREX1;TRIP10;SRC;RELN;CGNL1;ARHGEF1;ARHGEF17;ARHGEF2;ARHGDIG;ARHGEF16;FGD1;SRGAP2;SRGAP3;ARHGEF19;ABR;BCR;GDI1;OBSCN;MCF2L;DLC1;PLEKHG5;ARHGAP4;ARHGEF4;ARHGAP28,RACGAP1;ARHGEF26;SOS1;ARHGAP32;ARHGAP40;ARHGAP33;GMIP;KALRN;ARHGAP30;SOS2;AKAP13;NGEF;RAC2;ARHGAP20;RHOBTB1;RHOT2;SRGAP1;ARHGAP39
intraciliary transport (GO:0042073),0.6310364815070985,0.9320656135054951,0.814,0.9946589811643788,47,28,TTC30A;MBD1;KIF3A;IFT88;CEP131;IFT52;WDR34;IFT74;TTC30B;RABL2B;IFT57;SSX2IP;TTC21A;CLUAP1;IFT46;IFT80;IFT81;WDR19;DYNC2LI1;WDR60;IFT122;DYNLRB1;KIF17;KIF3C;IFT27;IFT43;IFT140;ALPK3,TTC30A;MBD1;KIF3A;IFT88;CEP131;IFT52;WDR34;IFT74;TTC30B;RABL2B
monocarboxylic acid biosynthetic process (GO:0072330),0.6234925892733496,0.9038376628592452,0.877,0.9946811992154189,69,19,CYP7B1;ACSF3;OSBPL2;ACOT8;PER2;NCAN;SCP2;OSBPL7;CYP39A1;SRR;HSD17B8;OSBPL1A;ACSM4;CSPG4;ACOX2;CBR4;HSD17B4;CYP27A1;MLYCD,CYP7B1;ACSF3;OSBPL2;ACOT8;PER2
gene expression (GO:0010467),0.6206250330888139,0.9377897971239239,0.908,0.9949075037115515,412,68,GTF3C3;SCX;RPL39L;CHTOP;MRPL43;STUB1;BICD1;DHPS;MRPS5;CELF2;FIP1L1;ZC3H11A;HARS2;SRRM1;XAB2;DROSHA;SWT1;CPSF4;DARS;RBMS1;SRSF11;GTF3C1;BPTF;BCL3;RRAGC;TSPAN33;TCF3;MRPL55;RRBP1;POLDIP3;SRSF4;ELAVL4;NOVA1;AAAS;NCOA1;COA1;SRSF5;TESC;SMARCA1;ISCA2;POLR2F;THOC7;SMG6;DDX39B;NFE2;TSPAN15;BAZ2A;LMF1;DTX1;RBM5;MRPL28;ARNT;SYMPK;DDX17;HHEX;SMARCD3;TSPAN5;RPS4Y1;DDX25;CALCOCO1;MLF1;M1AP;RBM6;CPSF1;IGF2BP3;MRPS6;EEF1A2;ASH2L,GTF3C3;SCX;RPL39L;CHTOP;MRPL43;STUB1;BICD1;DHPS;MRPS5;CELF2;FIP1L1;ZC3H11A;HARS2;SRRM1;XAB2;DROSHA;SWT1;CPSF4;DARS;RBMS1;SRSF11;GTF3C1;BPTF
RNA transport (GO:0050658),0.6218664178338134,0.8885777972912141,0.874,0.9949798076000982,81,15,CHTOP;ZFP36;ZC3H11A;SRRM1;SRSF11;POLDIP3;SRSF4;SIDT2;ATXN2;SRSF5;TST;THOC7;DDX39B;NPAP1;FLOT1,CHTOP;ZFP36;ZC3H11A;SRRM1
cellular respiration (GO:0045333),0.6318839031690128,0.9090503157461582,0.821,0.9949853541690371,58,16,MDH2;COX20;ETFB;COQ10A;SURF1;CHCHD5;ETFA;SIRT3;UQCRC2;SDHC;NDUFS4;ALDH5A1;UQCRC1;SLC25A13;D2HGDH;SDHAF4,MDH2;COX20;ETFB;COQ10A;SURF1;CHCHD5;ETFA;SIRT3
cellular response to hypoxia (GO:0071456),0.6130177144397471,0.8999275175956044,0.908,0.9952040843717516,133,27,TBL2;HIF1A;STUB1;ACAA2;EGLN2;SIRT2;BNIP3L;MDM4;HILPDA;VHL;HIF1AN;PSME2;BAD;NDNF;HIPK2;BNIP3;NPEPPS;ADAM8;ARNT;PTGIS;BMP7;RORA;PSME1;FMN2;HIF3A;SFRP1;VEGFA,TBL2;HIF1A;STUB1;ACAA2;EGLN2;SIRT2;BNIP3L;MDM4;HILPDA
interferon-gamma-mediated signaling pathway (GO:0060333),0.6474578423450174,0.9344735717595967,0.764,0.9952599271454664,71,18,CAMK2A;HFE;IRF7;TRIM26;HLA-DQB1;HLA-B;PML;HLA-A;IRF3;IRF5;PRKCD;HLA-E;IFNGR2;ICAM1;TRIM38;IRF6;CAMK2D;STAT1,CAMK2A;HFE;IRF7
positive regulation of Wnt signaling pathway (GO:0030177),0.6303241112843898,0.9323562768272583,0.837,0.9952756187651425,141,34,SMARCA4;LRRK2;JRK;TBL1XR1;RSPO4;LGR4;GPRC5B;LRRK1;RNF220;XIAP;TNKS;LRP6;FAM53B;CSNK1E;RNF146;DVL1;PSME2;SOX4;COL1A1;WNT4;JUP;CSNK2A1;BMP2;DIXDC1;HHEX;KANK1;WNK1;PSME1;WNK2;TRPM4;WLS;FGFR2;SFRP1;SALL1,SMARCA4;LRRK2;JRK;TBL1XR1;RSPO4;LGR4;GPRC5B
regulation of mitochondrion organization (GO:0010821),0.6225133503907925,0.886497326984963,0.86,0.9952904578280319,49,15,LRRK2;VPS35;MAPT;ZBTB17;FLCN;RHOT2;HTRA2;MARCH5;TMEM102;SLC17A9;ZDHHC8;PRKN;HDAC6;STAT2;FZD5,LRRK2;VPS35;MAPT;ZBTB17;FLCN;RHOT2
negative regulation of blood vessel morphogenesis (GO:2000181),0.6720352482383233,0.9712901612865936,0.62,0.995365957428144,66,18,PPARG;SYNJ2BP;COL4A3;PTPRM;PML;WNT4;SERPINF1;ADGRB1;DAB2IP;EFNA3;HHEX;THBS4;AMOT;COL4A2;VASH1;FOXC1;STAT1;SEMA3E,PPARG;SYNJ2BP;COL4A3;PTPRM
regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.6061774581688387,0.8892715212468393,0.916,0.9953872539845762,86,25,RIPK2;ITGB2;IL23A;NRP1;PTK2B;NTF3;CD80;TNK2;SEMA4D;CD74;ITGA5;IGF2;PRKCD;SRC;RELN;DGKQ;CSPG4;ARHGEF2;THBS4;PTPN6;PRKCZ;ENPP2;EFNA5;SFRP1;VEGFA,RIPK2;ITGB2;IL23A;NRP1;PTK2B;NTF3;CD80
RNA processing (GO:0006396),0.6322101945490767,0.9339648682977509,0.855,0.9956236703837356,194,36,GEMIN2;PPP2R1A;RP9;BICD1;RSRC1;CELF2;SRRM1;RNPC3;DROSHA;PRMT9;LUC7L3;RBMS1;SRSF11;TEP1;RRAGC;SF3A2;SRSF4;ELAVL4;NOVA1;SNRNP35;SNRNP70;SRSF5;ZCRB1;DDX39B;TSEN54;SRPK2;CELF1;RBM5;IVNS1ABP;AGGF1;DDX17;PRKACA;DDX25;M1AP;RBM6;AKAP8L,GEMIN2;PPP2R1A;RP9;BICD1;RSRC1;CELF2;SRRM1;RNPC3;DROSHA;PRMT9;LUC7L3;RBMS1;SRSF11;TEP1
peptidyl-lysine modification (GO:0018205),0.6258033291222664,0.9004636909107384,0.863,0.9956450710098881,116,19,SENP2;SUMO3;ATP7A;SIRT4;ESCO1;SIRT2;P3H4;SIRT3;SAE1;PIAS4;PIAS1;AAAS;MTA1;TP53BP1;VPS33B;RNF212;PIAS3;HDAC6;TRPM4,SENP2;SUMO3;ATP7A;SIRT4;ESCO1;SIRT2;P3H4;SIRT3;SAE1;PIAS4
heart development (GO:0007507),0.6206705792508045,0.9313954130741673,0.884,0.9956719917697241,150,45,SHOX2;ISL1;BMPR2;TGFBR3;AKAP13;DNAAF4;NF1;TCF25;TGFBR1;POPDC3;CITED2;FLRT3;INSR;MESP2;MESP1;BVES;SOX4;TAZ;NCOA6;SCUBE1;MEGF8;RBM20;PLCE1;BMP2;IFT122;STRA6;DVL2;SH3PXD2B;APLNR;BMP7;BCOR;CRELD1;GATA5;FOXC1;SOX17;PKP2;DLC1;RARB;ALPK3;GATA4;GATA3;NDRG4;BMP5;SALL1;VEGFA,SHOX2;ISL1;BMPR2;TGFBR3;AKAP13;DNAAF4;NF1;TCF25;TGFBR1
regulation of protein catabolic process (GO:0042176),0.643504754422002,0.9379799197516074,0.7777777777777778,0.9957807176218362,92,22,ATG7;CSNK2A3;TNFSF12;TIPARP;AZIN2;EGLN2;SIRT2;MDM4;NDUFA13;APC;TRIM32;FURIN;CDKN1B;TNFAIP3;CSNK2A1;ADGRB1;DAB2IP;PRKN;VPS28;PRKCG;EEF1A2;FMN2,ATG7;CSNK2A3;TNFSF12;TIPARP;AZIN2;EGLN2;SIRT2
regulation of cell migration (GO:0030334),0.6306600051159181,0.9624096404851326,0.809,0.9957981435802928,317,92,MMP14;MIA3;PTPRJ;FAM83H;TCAF1;EGF;DPEP1;LAMB1;ARID2;AKT2;SNAI1;NF1;PTK2B;MAGI2;NTF3;TGFBR1;FLCN;SRGAP2C;RHOBTB1;FUZ;SRGAP1;BEX4;CITED2;SLK;INSR;ADAM17;SEMA4D;SEMA4B;ACE;RIPOR1;APC;TRIM32;STX4;AKT1;MINK1;WNT11;RND1;COL1A1;SEMA4C;SRGAP2B;ARSB;SEMA3B;PLXNB1;DACH1;DAG1;GRB7;SRC;ITGA6;CARMIL1;BMP2;MYO1C;RUFY3;NUMB;MIEN1;VIL1;CNTN1;KANK1;F7;RFFL;PAK1;F2R;SRGAP2;SRCIN1;PLXNA4;PIK3CD;AMOT;DDX58;CPNE3;SRGAP3;SEMA4A;RND2;SEMA4G;F10;ENPP2;SEMA3G;CAMSAP3;PDGFRA;ROR2;PLXNA3;ARPIN;STC1;SEMA3F;DLC1;CTSH;ARHGAP4;PODXL;SFRP1;BST2;DPYSL3;VEGFA;IGFBP5;SEMA3E,MMP14;MIA3;PTPRJ;FAM83H;TCAF1;EGF;DPEP1;LAMB1;ARID2;AKT2;SNAI1;NF1;PTK2B;MAGI2;NTF3;TGFBR1;FLCN;SRGAP2C;RHOBTB1;FUZ;SRGAP1
positive regulation of type I interferon production (GO:0032481),0.6353489587160268,0.9039206833515503,0.827,0.9960716287946321,63,15,RIPK2;IRF7;NFKB2;RNF135;RELA;MAVS;IRF3;IRF5;POLR2F;POLR3GL;DDX58;IRAK1;FLOT1;STAT1;STAT6,RIPK2;IRF7
transcription elongation from RNA polymerase II promoter (GO:0006368),0.6533287295685416,0.9403042366340998,0.753,0.9960740536303764,96,19,GTF2H4;ELP4;TAF2;TAF12;CCNH;CDK9;NELFA;TAF10;TAF6;GTF2E2;MLLT3;GTF2H5;POLR2F;NELFB;ERCC2;RTF1;TAF9B;NELFE;IWS1,GTF2H4;ELP4;TAF2;TAF12;CCNH;CDK9;NELFA
regulation of organelle assembly (GO:1902115),0.6268228396770913,0.8987455110883383,0.856,0.9961223877132194,48,15,SPICE1;AKAP13;MTMR3;IFT88;TSG101;RAB1B;CCDC151;ATXN2;TCTEX1D2;VPS11;SRC;DYNC2LI1;NPRL3;IFT140;GSN,SPICE1;AKAP13;MTMR3;IFT88;TSG101;RAB1B
positive regulation of protein metabolic process (GO:0051247),0.6129631670524684,0.897165888491279,0.918,0.9961269004165351,97,24,ATG7;CSNK2A3;EREG;TNFSF12;TIPARP;NR1H2;EGLN2;RAB1B;MAP2K5;PSEN1;SCAP;NDUFA13;APC;TRIM32;AKT1;CDKN1B;TNFAIP3;CSNK2A1;DAB2IP;PRKN;NR1H3;VPS28;NFKBIA;APOE,ATG7;CSNK2A3;EREG;TNFSF12;TIPARP;NR1H2;EGLN2;RAB1B;MAP2K5;PSEN1;SCAP
ciliary basal body-plasma membrane docking (GO:0097711),0.663686847525324,0.9878065137593052,0.565,0.9962465794088817,97,37,CEP250;NDE1;MBD1;TUBG1;HAUS4;PPP2R1A;CEP89;NEDD1;CEP131;CEP192;ODF2;HAUS1;NEK2;OFD1;CNTRL;FBF1;AKAP9;CSNK1E;DYNC1I2;CEP164;NPHP1;IQCB1;TCTN2;SDCCAG8;DCTN2;CEP290;TMEM67;YWHAE;SFI1;RAB11A;TCTN1;CEP70;CEP162;PRKACA;MARK4;TCTN3;NINL,CEP250;NDE1;MBD1;TUBG1;HAUS4;PPP2R1A;CEP89;NEDD1;CEP131;CEP192;ODF2;HAUS1;NEK2;OFD1;CNTRL;FBF1
regulation of cell differentiation (GO:0045595),0.6649055851682474,0.9875507852160625,0.564,0.9963571593452333,122,33,FGF8;BIRC2;PPP2R1A;ISL1;TFAP2A;EIF2AK2;EMP2;CDK9;EDN3;MCRIP1;TGFBR1;TAF8;INSM1;VHL;RAF1;BCL6B;APC;CDK6;TCFL5;IGF2;NR1D2;KIAA1109;DAG1;UQCC2;MEGF10;ZBTB46;DDX17;PRKACA;FES;PLEKHB1;FGFR2;LTBP4;DLL1,FGF8;BIRC2;PPP2R1A;ISL1;TFAP2A;EIF2AK2;EMP2;CDK9;EDN3;MCRIP1;TGFBR1
cell-cell junction assembly (GO:0007043),0.6178764851850207,0.9091747413197986,0.881,0.9963584788761258,80,26,MICALL2;CDH10;FLCN;FBF1;TLN2;APC;FSCN1;GRHL2;JUP;PARD6G;F11R;CLDN5;CDH12;CDH1;MARVELD3;ARL2;TRPV4;PATJ;CRB3;TBCD;PKP3;CNTNAP1;CLDN3;PKP2;CDH3;GJA4,MICALL2;CDH10;FLCN;FBF1
respiratory electron transport chain (GO:0022904),0.6227263279394323,0.9008587454645529,0.869,0.9963780144992206,95,19,NDUFA2;NDUFA8;COX6B1;ETFB;COX7C;NDUFS2;ETFA;NDUFA12;NDUFA13;UQCRC2;SDHC;NDUFS4;ALDH5A1;CYC1;NDUFA3;UQCRC1;SLC25A13;D2HGDH;NDUFB4,NDUFA2;NDUFA8;COX6B1;ETFB;COX7C;NDUFS2;ETFA;NDUFA12
epithelium development (GO:0060429),0.5993279118952357,0.8895207030385821,0.957,0.9964851748155225,116,38,FOXJ1;ZNF358;PPARG;IHH;AKR1C1;SMO;CD34;AKR1C2;ANXA4;TPP1;PTER;DVL1;PPP2R3A;GRHL2;WNT4;TST;PROX1;UPK1B;BMP2;IFT122;GSTK1;VIL1;DNPH1;GSTA1;ERRFI1;SOX11;CTSB;ELF3;FN3K;SOX17;STAT1;CBR1;FGFR2;RARB;DLL1;NDRG4;SALL1;VEGFA,FOXJ1;ZNF358;PPARG;IHH;AKR1C1;SMO
regulation of cell proliferation (GO:0042127),0.6298442817233405,0.9708737364562915,0.842,0.9965204893284532,741,175,CLEC11A;TET1;SCX;PTPRJ;CSNK2A3;BIRC2;FTH1;CHTOP;KANK2;ROMO1;CNOT6L;NUAK1;EREG;EGF;ABL2;TFAP2E;BMPR2;STK11;CDK10;FLT4;DHPS;NAMPT;CCDC88A;TFAP2A;NOS3;TNFSF4;DOT1L;FGF20;ARID2;EIF2AK2;REST;AKT2;BLK;COL4A3;EMP2;CSK;CEP131;PTK2B;ZBTB17;NPR3;EDN3;ADAMTS8;FN1;MAGI2;NTF3;GAS8;TGFBR1;PIM2;SIRT2;UFL1;FGF4;FUZ;XIAP;DUSP15;SGK2;BEX4;MDM4;HILPDA;AKR1C2;CAPNS1;INSM1;INSR;PIAS1;FABP3;ING4;VHL;TNK2;ADAM17;MATK;TOB1;RAF1;BCL6B;YAP1;CNOT8;SSTR5;PML;GRB2;LDOC1;APC;BTK;STX4;RELA;DLG3;MEN1;KRAS;AKT1;SOX4;S1PR2;FGFR4;CDKN1B;TESC;SMARCB1;LTBR;SULT2B1;JUP;CDK6;STX3;LRP5;HDAC2;TCFL5;IGF2;CSNK2A1;CAPN1;CBFA2T3;ADGRB1;PROX1;FGFR3;TNK1;DNAJB2;IL34;PTGFR;SRPK2;TMEM250;RBFOX2;DUSP22;DAB2IP;SRC;PRKRA;SMAD6;BMP2;RBM5;IL7R;RNF187;P3H2;MST1R;JAK3;CTBP1;ARHGEF2;DIS3L2;JAG2;ZNF609;PTPN6;PAK1;TNFRSF25;SSTR2;MXD4;SLC9A3R1;F2R;IRF6;HNF4A;CHP2;MXI1;FES;TCIRG1;TBX3;ETS1;SPEG;HDAC1;TCF7L2;SOX11;WNK2;TSPAN31;PDGFRA;KLF11;BTG2;ROR2;TRPM4;TP53I11;FGFR2;DLC1;GAB2;TSPYL5;FRZB;ASH2L;CTSH;DLL1;RAB25;MLXIPL;GATA3;BMP5;EPCAM;SFRP1;KIT;VEGFA;CCKBR,CLEC11A;TET1;SCX;PTPRJ;CSNK2A3;BIRC2;FTH1;CHTOP;KANK2;ROMO1;CNOT6L;NUAK1;EREG;EGF;ABL2;TFAP2E;BMPR2;STK11;CDK10;FLT4;DHPS;NAMPT;CCDC88A;TFAP2A;NOS3;TNFSF4;DOT1L;FGF20;ARID2;EIF2AK2;REST;AKT2;BLK;COL4A3;EMP2;CSK;CEP131;PTK2B;ZBTB17;NPR3;EDN3;ADAMTS8;FN1;MAGI2;NTF3;GAS8;TGFBR1;PIM2;SIRT2;UFL1;FGF4
sensory perception of sound (GO:0007605),0.6485126499847315,0.9393970359985726,0.757,0.9965347831652734,82,21,LRTOMT;PJVK;TFAP2A;COL4A3;MYO7A;USH1G;CDH23;COL1A1;SLC52A3;COL11A2;P2RX2;CRYM;WHRN;KCNQ1;USH1C;TSPEAR;MYO3A;EML2;HOMER2;HPN;KIT,LRTOMT;PJVK;TFAP2A;COL4A3;MYO7A;USH1G;CDH23
mRNA metabolic process (GO:0016071),0.641762473796034,0.9345784202063037,0.791,0.9966115324422812,98,20,GEMIN2;EREG;PCBP3;HIPK3;ZFP36;PRMT9;SRSF11;PCBP2;SF3A2;SRSF4;ELAVL4;SNRNP70;SRSF5;CELF1;AGGF1;DIS3L2;AGO4;PRKACA;CPSF1;AKAP8L,GEMIN2;EREG;PCBP3;HIPK3;ZFP36;PRMT9;SRSF11;PCBP2
sensory perception (GO:0007600),0.6543023393427062,0.9324446676221565,0.76,0.9966930533941943,55,15,GNAS;TTC8;TRPV2;MYO7A;ASIC3;USH1G;CDH23;WHRN;P2RX4;USH1C;OPRL1;NIPSNAP1;TRPA1;GNAL;TMEM150C,GNAS;TTC8;TRPV2;MYO7A;ASIC3;USH1G;CDH23
phosphatidylinositol-mediated signaling (GO:0048015),0.6556362099665135,0.9381935899528752,0.732,0.996702386993537,57,17,EXOC1;ZP3;PI4KAP2;NF1;SIRT2;PIK3R6;AKT1;PLCH1;PI4KAP1;NYAP1;PIK3CD;OGT;PDGFRA;PIK3R5;TYRO3;GAB2;GATA3,EXOC1;ZP3;PI4KAP2;NF1;SIRT2
protein autophosphorylation (GO:0046777),0.6286506953689043,0.9489054972071372,0.862,0.9967773961893585,176,63,EPHA4;LRRK2;MAP3K13;CAMK2A;ABL2;STK11;FLT4;EIF2AK2;EPHA8;BLK;CSK;PTK2B;EEF2K;MAP3K12;PIM2;NEK2;MKNK1;SIK2;SLK;INSR;TNK2;MATK;MAP2K2;PASK;MAP3K11;GRB2;BTK;MAP4K1;ULK3;AKT1;MINK1;FGFR4;ULK1;STK16;FGFR3;TNK1;TAOK2;TAOK3;MAPK15;SRC;ACVR1B;MAP3K9;DDR1;MKNK2;JAK3;MAP3K10;PAK1;WNK3;FES;PRKD2;EPHB3;IRAK1;MYO3A;CAMK2D;WNK2;PDGFRA;MAPK3;ULK2;FGFR2;TYRO3;ALPK3;KIT;CAMKK2,EPHA4;LRRK2;MAP3K13;CAMK2A;ABL2;STK11;FLT4;EIF2AK2;EPHA8;BLK;CSK;PTK2B;EEF2K;MAP3K12;PIM2;NEK2;MKNK1
nucleic acid-templated transcription (GO:0097659),0.6856507229215412,0.9919827625752551,0.525,0.9969228210513088,77,20,GTF3C3;SCX;XAB2;SWT1;GTF3C1;BPTF;BCL3;RRAGC;TCF3;NCOA1;SMARCA1;POLR2F;NFE2;BAZ2A;DTX1;ARNT;SMARCD3;CALCOCO1;MLF1;ASH2L,GTF3C3;SCX
organic anion transport (GO:0015711),0.6420166616770615,0.9389354897908194,0.802,0.9969248068404615,125,25,SLC26A6;SLC35B2;PRELID2;CA5B;CYB5R4;SCP2;MFSD10;SLC26A1;SLC26A7;SLC25A42;CYB5R2;SLC22A5;SLC52A3;SLC22A31;SLC26A10;STARD10;CA2;SLC4A3;SLCO1A2;SLC9A3R1;CA14;SLC22A17;SLC4A8;SLC26A11;NPC2,SLC26A6;SLC35B2
cell-matrix adhesion (GO:0007160),0.6433253830528323,0.938541760460438,0.767,0.9969558689476399,91,23,MADCAM1;ITGB2;COL13A1;ITGA8;LYPD3;EMP2;PPFIA1;ITGB5;CD34;ITGB4;CD63;SGCE;TESK2;TAOK2;THBS3;DDR1;BCAM;ACTN3;TMEM8B;ADAMTS13;ADAMTS9;DLC1;ADAMTS12,MADCAM1;ITGB2;COL13A1;ITGA8;LYPD3;EMP2;PPFIA1
regulation of protein metabolic process (GO:0051246),0.6288094612876618,0.8975174127454971,0.851,0.9970154324273566,60,15,TRAF3;VPS35;BTBD6;IGF2BP2;MAP2K5;GSAP;PM20D2;ACE;FURIN;BTBD3;IGF2BP3;BTBD2;APOE;LTBP4;GATA3,TRAF3;VPS35;BTBD6;IGF2BP2
cell junction assembly (GO:0034329),0.6094160725042771,0.8789401925681173,0.907,0.9970687242819863,60,17,CDH10;PIP5K1C;VASP;FLCN;TLN2;FSCN1;GRHL2;SH3BP1;OPHN1;CLDN5;ITGA6;CDH12;CDH1;TRPV4;TBCD;CDH3;GJA4,CDH10;PIP5K1C;VASP;FLCN
non-canonical Wnt signaling pathway (GO:0035567),0.609648616013927,0.901240176437741,0.911,0.9971583325742213,128,30,PLCB3;CAMK2A;PLCB2;PLCB1;FZD7;SMO;AP2A2;TNRC6C;FZD8;DVL1;PSME2;WNT11;WNT4;GNB1;DVL2;AGO4;FZD4;MOV10;GNG2;CELSR2;CELSR1;ARHGEF19;PSME1;CELSR3;TCF7L2;ROR2;PDE6B;FRZB;SFRP1;FZD5,PLCB3;CAMK2A;PLCB2;PLCB1;FZD7;SMO;AP2A2;TNRC6C;FZD8
regulation of endothelial cell migration (GO:0010594),0.6581159667529106,0.9625160504852552,0.679,0.997160194919975,70,24,BMPR2;FLT4;SYNJ2BP;NF1;EMP2;SVBP;NRP1;PTK2B;PTPRM;SASH1;PRCP;SH3BP1;ADGRB1;PROX1;DAB2IP;ZNF580;PRKD2;BCAS3;ETS1;VASH1;ADAMTS9;STC1;GATA3;VEGFA,BMPR2;FLT4;SYNJ2BP;NF1;EMP2;SVBP;NRP1;PTK2B;PTPRM
response to retinoic acid (GO:0032526),0.629820236367233,0.9041429262695092,0.848,0.997181757259793,58,17,ABL2;PTK7;PPARG;TMEM161A;PTK2B;FZD7;TRIM16;HTRA2;NDUFA13;RXRA;WNT11;TESC;ASXL1;WNT8A;FZD4;RARB;CTSH,ABL2;PTK7;PPARG;TMEM161A;PTK2B;FZD7
regulation of protein phosphorylation (GO:0001932),0.6218764340662797,0.9404198341541274,0.875,0.9973214192328104,262,61,LRRK2;HDAC3;HSPB1;TERF2IP;CD4;FLT4;PDE8A;CCDC88A;ITGB2;AKT2;CCDC88C;FN1;FLCN;LRP6;INSM1;INSR;ADAM17;SEMA4D;PML;CD74;PAK6;TTN;PAK4;MEN1;MAVS;PAK3;NDUFS4;KRAS;AKT1;AGER;FBLN1;IGF2;PLPP3;IL34;PLCE1;DAB2IP;BMP2;KIDINS220;KNDC1;CLIP3;PRKN;DVL2;PAK1;SLC9A3R1;STAT2;CDK5RAP3;BMP7;GAS6;RASGRP1;FKBP8;GDF11;FLOT1;RALB;AKAP8L;MAPK3;C3;EFNA5;EPHB2;BMP5;VEGFA;CAMKK2,LRRK2;HDAC3;HSPB1;TERF2IP;CD4;FLT4;PDE8A;CCDC88A;ITGB2;AKT2;CCDC88C;FN1;FLCN
chloride transport (GO:0006821),0.6085127130102161,0.8840316409490098,0.923,0.9974630495538909,74,21,SLC26A6;CLCN7;ANO7;ANO1;CLCN4;SLC26A1;SLC26A7;CLCN5;ANO9;ANO10;SLC26A10;GLRA4;CLCNKA;CLCN2;SLC12A6;CLCNKB;GABRE;ANO8;SLC12A7;SLC26A11;CLIC6,SLC26A6;CLCN7;ANO7
actin filament organization (GO:0007015),0.6316677458979443,0.9396031737819125,0.837,0.9975302521065709,121,38,LMOD1;COBL;DBN1;MYOM1;BAIAP2;HIP1;RAC2;EMP2;RHOBTB1;SHROOM1;CORO1B;RHOV;MYOM2;TTN;NCOA3;RND1;FRY;SH3BP1;INPPL1;ERMN;HIP1R;PROX1;CARMIL1;RUFY3;CGNL1;OBSL1;SAMD14;PPP1R9A;ARHGEF2;TRPV4;MYO1B;EVL;RND2;RHOBTB3;SHROOM4;EFS;GSN;DPYSL3,LMOD1;COBL;DBN1;MYOM1;BAIAP2;HIP1;RAC2;EMP2;RHOBTB1;SHROOM1;CORO1B;RHOV
positive regulation of cellular protein localization (GO:1903829),0.654156849677945,0.9531294507633685,0.718,0.9976472239487266,67,22,CEP250;MBD1;BICD1;CCDC88A;MAPT;CEP131;NUMA1;CROCC;TM9SF4;RIPOR1;APC;STX4;AKT1;B3GAT3;VAMP2;NECAB2;STX3;CEP290;RUFY3;PRKN;CDK5RAP3;BCAS3,CEP250;MBD1;BICD1;CCDC88A;MAPT;CEP131
